P -509.81, -349.48, 0.0000, 120, 80, 40, 3, N
P -509.81, -170.28, 0.0000, 96, 70, 44, 1, S
P -420.21, -259.88, 0.0000, 96, 70, 44, 1, E
P -599.41, -259.88, 0.0000, 96, 70, 44, 1, W
L -619.56, -266.17, 0.0000, -630.81, -393.47, 0.0000, 96, 70, 44
L -630.81, -393.47, 0.0000, -607.99, -520.76, 0.0000, 96, 70, 44
L -607.99, -520.76, 0.0000, -630.81, -648.06, 0.0000, 96, 70, 44
L -630.81, -648.06, 0.0000, -606.44, -775.35, 0.0000, 96, 70, 44
L -606.44, -775.35, 0.0000, -630.81, -902.64, 0.0000, 96, 70, 44
L -630.81, -902.64, 0.0000, -615.06, -1029.94, 0.0000, 96, 70, 44
L -615.06, -1029.94, 0.0000, -630.81, -1157.23, 0.0000, 96, 70, 44
L -630.81, -1157.23, 0.0000, -619.75, -1284.53, 0.0000, 96, 70, 44
L -619.75, -1284.53, 0.0000, -630.81, -1411.82, 0.0000, 96, 70, 44
L -630.81, -1411.82, 0.0000, -601.95, -1539.12, 0.0000, 96, 70, 44
L -601.95, -1539.12, 0.0000, -630.81, -1666.41, 0.0000, 96, 70, 44
L 411.88, -1609.41, 0.0000, 403.53, -1452.35, 0.0000, 180, 150, 60
L 403.53, -1452.35, 0.0000, 411.88, -1295.29, 0.0000, 180, 150, 60
L 411.88, -1295.29, 0.0000, 396.34, -1138.23, 0.0000, 180, 150, 60
L 396.34, -1138.23, 0.0000, 411.88, -981.17, 0.0000, 180, 150, 60
L 411.88, -981.17, 0.0000, 403.33, -824.12, 0.0000, 180, 150, 60
L 403.33, -824.12, 0.0000, 411.88, -667.06, 0.0000, 180, 150, 60
L 411.88, -667.06, 0.0000, 404.35, -510.00, 0.0000, 180, 150, 60
L 404.35, -510.00, 0.0000, 411.88, -352.94, 0.0000, 180, 150, 60
L 411.88, -352.94, 0.0000, 398.31, -195.88, 0.0000, 180, 150, 60
L 411.88, -195.88, 0.0000, 247.60, -202.30, 0.0000, 180, 150, 60
L 247.60, -202.30, 0.0000, 83.32, -195.88, 0.0000, 180, 150, 60
L 83.32, -195.88, 0.0000, -80.96, -205.32, 0.0000, 180, 150, 60
L -80.96, -205.32, 0.0000, -245.25, -195.88, 0.0000, 180, 150, 60
L -245.25, -195.88, 0.0000, -409.53, -210.92, 0.0000, 180, 150, 60
L -409.53, -210.92, 0.0000, -573.81, -195.88, 0.0000, 180, 150, 60
L -573.81, -195.88, 0.0000, -558.54, -352.94, 0.0000, 180, 150, 60
L -558.54, -352.94, 0.0000, -573.81, -510.00, 0.0000, 180, 150, 60
L -573.81, -510.00, 0.0000, -560.23, -667.06, 0.0000, 180, 150, 60
L -560.23, -667.06, 0.0000, -573.81, -824.12, 0.0000, 180, 150, 60
L -573.81, -824.12, 0.0000, -563.91, -981.17, 0.0000, 180, 150, 60
L -563.91, -981.17, 0.0000, -573.81, -1138.23, 0.0000, 180, 150, 60
L -573.81, -1138.23, 0.0000, -558.86, -1295.29, 0.0000, 180, 150, 60
L -558.86, -1295.29, 0.0000, -573.81, -1452.35, 0.0000, 180, 150, 60
L -573.81, -1452.35, 0.0000, -563.40, -1609.41, 0.0000, 180, 150, 60
L -450.81, -1489.42, 0.0000, -450.81, -1546.41, 0.0000, 120, 80, 40
L -442.81, -1479.42, 0.0000, -442.81, -1536.41, 0.0000, 180, 150, 60
L -450.81, -1546.41, 0.0000, -413.20, -1489.42, 0.0000, 120, 80, 40
L -442.81, -1536.41, 0.0000, -405.20, -1479.42, 0.0000, 180, 150, 60
L -413.20, -1489.42, 0.0000, -413.20, -1546.41, 0.0000, 120, 80, 40
L -405.20, -1479.42, 0.0000, -405.20, -1536.41, 0.0000, 180, 150, 60
L -382.90, -1489.42, 0.0000, -364.09, -1489.42, 0.0000, 120, 80, 40
L -374.90, -1479.42, 0.0000, -356.09, -1479.42, 0.0000, 180, 150, 60
L -364.09, -1489.42, 0.0000, -354.69, -1506.52, 0.0000, 120, 80, 40
L -356.09, -1479.42, 0.0000, -346.69, -1496.52, 0.0000, 180, 150, 60
L -354.69, -1506.52, 0.0000, -354.69, -1529.31, 0.0000, 120, 80, 40
L -346.69, -1496.52, 0.0000, -346.69, -1519.31, 0.0000, 180, 150, 60
L -354.69, -1529.31, 0.0000, -364.09, -1546.41, 0.0000, 120, 80, 40
L -346.69, -1519.31, 0.0000, -356.09, -1536.41, 0.0000, 180, 150, 60
L -364.09, -1546.41, 0.0000, -382.90, -1546.41, 0.0000, 120, 80, 40
L -356.09, -1536.41, 0.0000, -374.90, -1536.41, 0.0000, 180, 150, 60
L -382.90, -1546.41, 0.0000, -392.30, -1529.31, 0.0000, 120, 80, 40
L -374.90, -1536.41, 0.0000, -384.30, -1519.31, 0.0000, 180, 150, 60
L -392.30, -1529.31, 0.0000, -392.30, -1506.52, 0.0000, 120, 80, 40
L -384.30, -1519.31, 0.0000, -384.30, -1496.52, 0.0000, 180, 150, 60
L -392.30, -1506.52, 0.0000, -382.90, -1489.42, 0.0000, 120, 80, 40
L -384.30, -1496.52, 0.0000, -374.90, -1479.42, 0.0000, 180, 150, 60
L -333.80, -1489.42, 0.0000, -333.80, -1546.41, 0.0000, 120, 80, 40
L -325.80, -1479.42, 0.0000, -325.80, -1536.41, 0.0000, 180, 150, 60
L -333.80, -1546.41, 0.0000, -307.47, -1546.41, 0.0000, 120, 80, 40
L -325.80, -1536.41, 0.0000, -299.47, -1536.41, 0.0000, 180, 150, 60
L -307.47, -1546.41, 0.0000, -298.07, -1535.01, 0.0000, 120, 80, 40
L -299.47, -1536.41, 0.0000, -290.07, -1525.01, 0.0000, 180, 150, 60
L -298.07, -1535.01, 0.0000, -307.47, -1520.77, 0.0000, 120, 80, 40
L -290.07, -1525.01, 0.0000, -299.47, -1510.77, 0.0000, 180, 150, 60
L -307.47, -1520.77, 0.0000, -333.80, -1520.77, 0.0000, 120, 80, 40
L -299.47, -1510.77, 0.0000, -325.80, -1510.77, 0.0000, 180, 150, 60
L -320.63, -1520.77, 0.0000, -296.19, -1489.42, 0.0000, 120, 80, 40
L -312.63, -1510.77, 0.0000, -288.19, -1479.42, 0.0000, 180, 150, 60
L -275.29, -1546.41, 0.0000, -237.68, -1546.41, 0.0000, 120, 80, 40
L -267.29, -1536.41, 0.0000, -229.68, -1536.41, 0.0000, 180, 150, 60
L -256.48, -1546.41, 0.0000, -256.48, -1489.42, 0.0000, 120, 80, 40
L -248.48, -1536.41, 0.0000, -248.48, -1479.42, 0.0000, 180, 150, 60
L -216.78, -1489.42, 0.0000, -216.78, -1546.41, 0.0000, 120, 80, 40
L -208.78, -1479.42, 0.0000, -208.78, -1536.41, 0.0000, 180, 150, 60
L -179.17, -1489.42, 0.0000, -179.17, -1546.41, 0.0000, 120, 80, 40
L -171.17, -1479.42, 0.0000, -171.17, -1536.41, 0.0000, 180, 150, 60
L -216.78, -1517.92, 0.0000, -179.17, -1517.92, 0.0000, 120, 80, 40
L -208.78, -1507.92, 0.0000, -171.17, -1507.92, 0.0000, 180, 150, 60
L -99.77, -1489.42, 0.0000, -99.77, -1546.41, 0.0000, 120, 80, 40
L -91.77, -1479.42, 0.0000, -91.77, -1536.41, 0.0000, 180, 150, 60
L -99.77, -1515.07, 0.0000, -67.80, -1546.41, 0.0000, 120, 80, 40
L -91.77, -1505.07, 0.0000, -59.80, -1536.41, 0.0000, 180, 150, 60
L -90.37, -1520.77, 0.0000, -65.92, -1489.42, 0.0000, 120, 80, 40
L -82.37, -1510.77, 0.0000, -57.92, -1479.42, 0.0000, 180, 150, 60
L -41.26, -1489.42, 0.0000, -22.46, -1546.41, 0.0000, 120, 80, 40
L -33.26, -1479.42, 0.0000, -14.46, -1536.41, 0.0000, 180, 150, 60
L -22.46, -1546.41, 0.0000, -3.65, -1489.42, 0.0000, 120, 80, 40
L -14.46, -1536.41, 0.0000, 4.35, -1479.42, 0.0000, 180, 150, 60
L -31.86, -1512.22, 0.0000, -13.06, -1512.22, 0.0000, 120, 80, 40
L -23.86, -1502.22, 0.0000, -5.06, -1502.22, 0.0000, 180, 150, 60
L 17.24, -1546.41, 0.0000, 17.24, -1489.42, 0.0000, 120, 80, 40
L 25.24, -1536.41, 0.0000, 25.24, -1479.42, 0.0000, 180, 150, 60
L 17.24, -1489.42, 0.0000, 47.33, -1489.42, 0.0000, 120, 80, 40
L 25.24, -1479.42, 0.0000, 55.33, -1479.42, 0.0000, 180, 150, 60
L 75.75, -1489.42, 0.0000, 94.55, -1546.41, 0.0000, 120, 80, 40
L 83.75, -1479.42, 0.0000, 102.55, -1536.41, 0.0000, 180, 150, 60
L 94.55, -1546.41, 0.0000, 113.36, -1489.42, 0.0000, 120, 80, 40
L 102.55, -1536.41, 0.0000, 121.36, -1479.42, 0.0000, 180, 150, 60
L 85.15, -1512.22, 0.0000, 103.96, -1512.22, 0.0000, 120, 80, 40
L 93.15, -1502.22, 0.0000, 111.96, -1502.22, 0.0000, 180, 150, 60
L 134.26, -1489.42, 0.0000, 134.26, -1546.41, 0.0000, 120, 80, 40
L 142.26, -1479.42, 0.0000, 142.26, -1536.41, 0.0000, 180, 150, 60
L 134.26, -1546.41, 0.0000, 156.82, -1546.41, 0.0000, 120, 80, 40
L 142.26, -1536.41, 0.0000, 164.82, -1536.41, 0.0000, 180, 150, 60
L 156.82, -1546.41, 0.0000, 169.99, -1529.31, 0.0000, 120, 80, 40
L 164.82, -1536.41, 0.0000, 177.99, -1519.31, 0.0000, 180, 150, 60
L 169.99, -1529.31, 0.0000, 169.99, -1506.52, 0.0000, 120, 80, 40
L 177.99, -1519.31, 0.0000, 177.99, -1496.52, 0.0000, 180, 150, 60
L 169.99, -1506.52, 0.0000, 156.82, -1489.42, 0.0000, 120, 80, 40
L 177.99, -1496.52, 0.0000, 164.82, -1479.42, 0.0000, 180, 150, 60
L 156.82, -1489.42, 0.0000, 134.26, -1489.42, 0.0000, 120, 80, 40
L 164.82, -1479.42, 0.0000, 142.26, -1479.42, 0.0000, 180, 150, 60
L 211.57, -1489.42, 0.0000, 211.57, -1546.41, 0.0000, 120, 80, 40
L 219.57, -1479.42, 0.0000, 219.57, -1536.41, 0.0000, 180, 150, 60
L 200.28, -1546.41, 0.0000, 222.85, -1546.41, 0.0000, 120, 80, 40
L 208.28, -1536.41, 0.0000, 230.85, -1536.41, 0.0000, 180, 150, 60
L 200.28, -1489.42, 0.0000, 222.85, -1489.42, 0.0000, 120, 80, 40
L 208.28, -1479.42, 0.0000, 230.85, -1479.42, 0.0000, 180, 150, 60
L 251.27, -1489.42, 0.0000, 251.27, -1546.41, 0.0000, 120, 80, 40
L 259.27, -1479.42, 0.0000, 259.27, -1536.41, 0.0000, 180, 150, 60
L 251.27, -1546.41, 0.0000, 270.07, -1515.07, 0.0000, 120, 80, 40
L 259.27, -1536.41, 0.0000, 278.07, -1505.07, 0.0000, 180, 150, 60
L 270.07, -1515.07, 0.0000, 288.88, -1546.41, 0.0000, 120, 80, 40
L 278.07, -1505.07, 0.0000, 296.88, -1536.41, 0.0000, 180, 150, 60
L 288.88, -1546.41, 0.0000, 288.88, -1489.42, 0.0000, 120, 80, 40
L 296.88, -1536.41, 0.0000, 296.88, -1479.42, 0.0000, 180, 150, 60
L -480.81, -1443.42, 0.0000, 318.88, -1443.42, 0.0000, 180, 150, 60
L -480.81, -1588.41, 0.0000, 318.88, -1588.41, 0.0000, 180, 150, 60
L -439.81, -259.88, 0.0000, -440.87, -247.72, 0.0000, 96, 70, 44
L -440.87, -247.72, 0.0000, -444.03, -235.94, 0.0000, 96, 70, 44
L -444.03, -235.94, 0.0000, -449.19, -224.88, 0.0000, 96, 70, 44
L -449.19, -224.88, 0.0000, -456.19, -214.88, 0.0000, 96, 70, 44
L -456.19, -214.88, 0.0000, -464.81, -206.26, 0.0000, 96, 70, 44
L -464.81, -206.26, 0.0000, -474.81, -199.26, 0.0000, 96, 70, 44
L -474.81, -199.26, 0.0000, -485.87, -194.10, 0.0000, 96, 70, 44
L -485.87, -194.10, 0.0000, -497.65, -190.94, 0.0000, 96, 70, 44
L -497.65, -190.94, 0.0000, -509.81, -189.88, 0.0000, 96, 70, 44
L -509.81, -189.88, 0.0000, -521.97, -190.94, 0.0000, 96, 70, 44
L -521.97, -190.94, 0.0000, -533.75, -194.10, 0.0000, 96, 70, 44
L -533.75, -194.10, 0.0000, -544.81, -199.26, 0.0000, 96, 70, 44
L -544.81, -199.26, 0.0000, -554.81, -206.26, 0.0000, 96, 70, 44
L -554.81, -206.26, 0.0000, -563.43, -214.88, 0.0000, 96, 70, 44
L -563.43, -214.88, 0.0000, -570.43, -224.88, 0.0000, 96, 70, 44
L -570.43, -224.88, 0.0000, -575.59, -235.94, 0.0000, 96, 70, 44
L -575.59, -235.94, 0.0000, -578.75, -247.72, 0.0000, 96, 70, 44
L -578.75, -247.72, 0.0000, -579.81, -259.88, 0.0000, 96, 70, 44
L -579.81, -259.88, 0.0000, -578.75, -272.04, 0.0000, 96, 70, 44
L -578.75, -272.04, 0.0000, -575.59, -283.82, 0.0000, 96, 70, 44
L -575.59, -283.82, 0.0000, -570.43, -294.88, 0.0000, 96, 70, 44
L -570.43, -294.88, 0.0000, -563.43, -304.88, 0.0000, 96, 70, 44
L -563.43, -304.88, 0.0000, -554.81, -313.50, 0.0000, 96, 70, 44
L -554.81, -313.50, 0.0000, -544.81, -320.50, 0.0000, 96, 70, 44
L -544.81, -320.50, 0.0000, -533.75, -325.66, 0.0000, 96, 70, 44
L -533.75, -325.66, 0.0000, -521.97, -328.82, 0.0000, 96, 70, 44
L -521.97, -328.82, 0.0000, -509.81, -329.88, 0.0000, 96, 70, 44
L -509.81, -329.88, 0.0000, -497.65, -328.82, 0.0000, 96, 70, 44
L -497.65, -328.82, 0.0000, -485.87, -325.66, 0.0000, 96, 70, 44
L -485.87, -325.66, 0.0000, -474.81, -320.50, 0.0000, 96, 70, 44
L -474.81, -320.50, 0.0000, -464.81, -313.50, 0.0000, 96, 70, 44
L -464.81, -313.50, 0.0000, -456.19, -304.88, 0.0000, 96, 70, 44
L -456.19, -304.88, 0.0000, -449.19, -294.88, 0.0000, 96, 70, 44
L -449.19, -294.88, 0.0000, -444.03, -283.82, 0.0000, 96, 70, 44
L -444.03, -283.82, 0.0000, -440.87, -272.04, 0.0000, 96, 70, 44
L -440.87, -272.04, 0.0000, -439.81, -259.88, 0.0000, 96, 70, 44
L -430.71, -259.88, 0.0000, -431.91, -246.14, 0.0000, 180, 150, 60
L -431.91, -246.14, 0.0000, -435.48, -232.83, 0.0000, 180, 150, 60
L -435.48, -232.83, 0.0000, -441.31, -220.33, 0.0000, 180, 150, 60
L -441.31, -220.33, 0.0000, -449.22, -209.04, 0.0000, 180, 150, 60
L -449.22, -209.04, 0.0000, -458.97, -199.29, 0.0000, 180, 150, 60
L -458.97, -199.29, 0.0000, -470.26, -191.38, 0.0000, 180, 150, 60
L -470.26, -191.38, 0.0000, -482.76, -185.55, 0.0000, 180, 150, 60
L -482.76, -185.55, 0.0000, -496.07, -181.98, 0.0000, 180, 150, 60
L -496.07, -181.98, 0.0000, -509.81, -180.78, 0.0000, 180, 150, 60
L -509.81, -180.78, 0.0000, -523.55, -181.98, 0.0000, 180, 150, 60
L -523.55, -181.98, 0.0000, -536.86, -185.55, 0.0000, 180, 150, 60
L -536.86, -185.55, 0.0000, -549.36, -191.38, 0.0000, 180, 150, 60
L -549.36, -191.38, 0.0000, -560.65, -199.29, 0.0000, 180, 150, 60
L -560.65, -199.29, 0.0000, -570.40, -209.04, 0.0000, 180, 150, 60
L -570.40, -209.04, 0.0000, -578.31, -220.33, 0.0000, 180, 150, 60
L -578.31, -220.33, 0.0000, -584.14, -232.83, 0.0000, 180, 150, 60
L -584.14, -232.83, 0.0000, -587.71, -246.14, 0.0000, 180, 150, 60
L -587.71, -246.14, 0.0000, -588.91, -259.88, 0.0000, 180, 150, 60
L -588.91, -259.88, 0.0000, -587.71, -273.62, 0.0000, 180, 150, 60
L -587.71, -273.62, 0.0000, -584.14, -286.93, 0.0000, 180, 150, 60
L -584.14, -286.93, 0.0000, -578.31, -299.43, 0.0000, 180, 150, 60
L -578.31, -299.43, 0.0000, -570.40, -310.72, 0.0000, 180, 150, 60
L -570.40, -310.72, 0.0000, -560.65, -320.47, 0.0000, 180, 150, 60
L -560.65, -320.47, 0.0000, -549.36, -328.38, 0.0000, 180, 150, 60
L -549.36, -328.38, 0.0000, -536.86, -334.21, 0.0000, 180, 150, 60
L -536.86, -334.21, 0.0000, -523.55, -337.78, 0.0000, 180, 150, 60
L -523.55, -337.78, 0.0000, -509.81, -338.98, 0.0000, 180, 150, 60
L -509.81, -338.98, 0.0000, -496.07, -337.78, 0.0000, 180, 150, 60
L -496.07, -337.78, 0.0000, -482.76, -334.21, 0.0000, 180, 150, 60
L -482.76, -334.21, 0.0000, -470.26, -328.38, 0.0000, 180, 150, 60
L -470.26, -328.38, 0.0000, -458.97, -320.47, 0.0000, 180, 150, 60
L -458.97, -320.47, 0.0000, -449.22, -310.72, 0.0000, 180, 150, 60
L -449.22, -310.72, 0.0000, -441.31, -299.43, 0.0000, 180, 150, 60
L -441.31, -299.43, 0.0000, -435.48, -286.93, 0.0000, 180, 150, 60
L -435.48, -286.93, 0.0000, -431.91, -273.62, 0.0000, 180, 150, 60
L -431.91, -273.62, 0.0000, -430.71, -259.88, 0.0000, 180, 150, 60
L -509.81, -259.88, 0.0000, -509.81, -329.88, 0.0000, 180, 150, 60
L -509.81, -259.88, 0.0000, -480.11, -289.58, 0.0000, 160, 150, 128
L -509.81, -259.88, 0.0000, -439.81, -259.88, 0.0000, 180, 150, 60
L -509.81, -259.88, 0.0000, -480.11, -230.18, 0.0000, 160, 150, 128
L -509.81, -259.88, 0.0000, -509.81, -189.88, 0.0000, 180, 150, 60
L -509.81, -259.88, 0.0000, -539.51, -230.18, 0.0000, 160, 150, 128
L -509.81, -259.88, 0.0000, -579.81, -259.88, 0.0000, 180, 150, 60
L -509.81, -259.88, 0.0000, -539.51, -289.58, 0.0000, 160, 150, 128
L -509.81, -294.88, 0.0000, -509.81, -322.88, 0.0000, 120, 80, 40
L -517.81, -315.88, 0.0000, -509.81, -325.68, 0.0000, 120, 80, 40
L -501.81, -315.88, 0.0000, -509.81, -325.68, 0.0000, 120, 80, 40
L -447.2107, -1322.4669, 0.0000, -456.3611, -1313.7845, 0.0000, 62, 104, 56
L -456.3611, -1313.7845, 0.0000, -465.5270, -1306.4101, 0.0000, 62, 104, 56
L -465.5270, -1306.4101, 0.0000, -479.8642, -1307.0078, 0.0000, 62, 104, 56
L -479.8642, -1307.0078, 0.0000, -484.4587, -1317.8471, 0.0000, 62, 104, 56
L -484.4587, -1317.8471, 0.0000, -487.6641, -1328.0433, 0.0000, 62, 104, 56
L -487.6641, -1328.0433, 0.0000, -479.8642, -1337.9259, 0.0000, 62, 104, 56
L -479.8642, -1337.9259, 0.0000, -466.1193, -1335.7690, 0.0000, 62, 104, 56
L -466.1193, -1335.7690, 0.0000, -453.7480, -1332.9472, 0.0000, 62, 104, 56
L -453.7480, -1332.9472, 0.0000, -447.2107, -1322.4669, 0.0000, 62, 104, 56
L -477.1354, -1333.2200, 0.0000, -471.4140, -1333.2200, 0.0000, 62, 104, 56
L -469.3251, -1333.2200, 0.0000, -464.8912, -1333.2200, 0.0000, 62, 104, 56
L -463.1357, -1333.2200, 0.0000, -460.8240, -1333.2200, 0.0000, 62, 104, 56
L -480.9184, -1326.0512, 0.0000, -476.0400, -1326.0512, 0.0000, 62, 104, 56
L -473.8048, -1326.0512, 0.0000, -469.1496, -1326.0512, 0.0000, 62, 104, 56
L -466.5738, -1326.0512, 0.0000, -463.0764, -1326.0512, 0.0000, 62, 104, 56
L -461.4735, -1326.0512, 0.0000, -457.0410, -1326.0512, 0.0000, 62, 104, 56
L -480.9184, -1318.8825, 0.0000, -477.9495, -1318.8825, 0.0000, 62, 104, 56
L -475.7139, -1318.8825, 0.0000, -471.6060, -1318.8825, 0.0000, 62, 104, 56
L -469.5492, -1318.8825, 0.0000, -466.4755, -1318.8825, 0.0000, 62, 104, 56
L -464.7925, -1318.8825, 0.0000, -459.6133, -1318.8825, 0.0000, 62, 104, 56
L -477.1354, -1311.7137, 0.0000, -473.8642, -1311.7137, 0.0000, 62, 104, 56
L -471.8965, -1311.7137, 0.0000, -468.4167, -1311.7137, 0.0000, 62, 104, 56
L -466.7394, -1311.7137, 0.0000, -463.2273, -1311.7137, 0.0000, 62, 104, 56
L -461.4465, -1311.7137, 0.0000, -460.8240, -1311.7137, 0.0000, 62, 104, 56
L -585.9971, -1245.0609, 0.0000, -594.3406, -1230.8881, 0.0000, 62, 104, 56
L -594.3406, -1230.8881, 0.0000, -611.1269, -1227.3337, 0.0000, 62, 104, 56
L -611.1269, -1227.3337, 0.0000, -629.4097, -1224.5082, 0.0000, 62, 104, 56
L -629.4097, -1224.5082, 0.0000, -640.2063, -1237.5197, 0.0000, 62, 104, 56
L -640.2063, -1237.5197, 0.0000, -635.5671, -1251.2175, 0.0000, 62, 104, 56
L -635.5671, -1251.2175, 0.0000, -629.4097, -1265.6137, 0.0000, 62, 104, 56
L -629.4097, -1265.6137, 0.0000, -610.2696, -1266.7750, 0.0000, 62, 104, 56
L -610.2696, -1266.7750, 0.0000, -598.1226, -1256.6316, 0.0000, 62, 104, 56
L -598.1226, -1256.6316, 0.0000, -585.9971, -1245.0609, 0.0000, 62, 104, 56
L -625.8528, -1259.4508, 0.0000, -621.3277, -1259.4508, 0.0000, 62, 104, 56
L -618.0221, -1259.4508, 0.0000, -613.7496, -1259.4508, 0.0000, 62, 104, 56
L -610.4874, -1259.4508, 0.0000, -604.6499, -1259.4508, 0.0000, 62, 104, 56
L -630.9152, -1249.8575, 0.0000, -626.8436, -1249.8575, 0.0000, 62, 104, 56
L -622.7678, -1249.8575, 0.0000, -616.9034, -1249.8575, 0.0000, 62, 104, 56
L -614.6840, -1249.8575, 0.0000, -607.0207, -1249.8575, 0.0000, 62, 104, 56
L -604.7252, -1249.8575, 0.0000, -598.9625, -1249.8575, 0.0000, 62, 104, 56
L -630.9152, -1240.2643, 0.0000, -624.4408, -1240.2643, 0.0000, 62, 104, 56
L -621.4243, -1240.2643, 0.0000, -616.3165, -1240.2643, 0.0000, 62, 104, 56
L -613.5382, -1240.2643, 0.0000, -609.3917, -1240.2643, 0.0000, 62, 104, 56
L -606.2520, -1240.2643, 0.0000, -601.2341, -1240.2643, 0.0000, 62, 104, 56
L -625.8528, -1230.6711, 0.0000, -621.2883, -1230.6711, 0.0000, 62, 104, 56
L -617.9361, -1230.6711, 0.0000, -610.6558, -1230.6711, 0.0000, 62, 104, 56
L -607.7884, -1230.6711, 0.0000, -604.0249, -1230.6711, 0.0000, 62, 104, 56
L 473.2330, -611.0049, 0.0000, 467.6875, -600.9910, 0.0000, 62, 104, 56
L 467.6875, -600.9910, 0.0000, 455.7910, -598.6475, 0.0000, 62, 104, 56
L 455.7910, -598.6475, 0.0000, 443.0841, -596.7316, 0.0000, 62, 104, 56
L 443.0841, -596.7316, 0.0000, 435.2809, -605.6766, 0.0000, 62, 104, 56
L 435.2809, -605.6766, 0.0000, 438.7540, -615.2966, 0.0000, 62, 104, 56
L 438.7540, -615.2966, 0.0000, 443.0841, -625.2782, 0.0000, 62, 104, 56
L 443.0841, -625.2782, 0.0000, 456.4328, -626.3471, 0.0000, 62, 104, 56
