P -96.00, 1068.40, 0.0000, 184, 70, 22, 3, N
P -96.00, 1247.60, 0.0000, 96, 50, 28, 1, S
P -6.40, 1158.00, 0.0000, 96, 50, 28, 1, E
P -185.60, 1158.00, 0.0000, 96, 50, 28, 1, W
L -42.38, 1113.00, 0.0000, -35.38, 1123.00, 0.0000, 96, 50, 28
L -35.38, 1123.00, 0.0000, -30.22, 1134.06, 0.0000, 96, 50, 28
L -30.22, 1134.06, 0.0000, -27.06, 1145.84, 0.0000, 96, 50, 28
L -27.06, 1145.84, 0.0000, -26.00, 1158.00, 0.0000, 96, 50, 28
L -16.90, 1158.00, 0.0000, -18.10, 1171.74, 0.0000, 216, 92, 30
L -18.10, 1171.74, 0.0000, -21.67, 1185.05, 0.0000, 216, 92, 30
L -21.67, 1185.05, 0.0000, -27.50, 1197.55, 0.0000, 216, 92, 30
L -27.50, 1197.55, 0.0000, -35.41, 1208.84, 0.0000, 216, 92, 30
L -35.41, 1208.84, 0.0000, -45.16, 1218.59, 0.0000, 216, 92, 30
L -45.16, 1218.59, 0.0000, -56.45, 1226.50, 0.0000, 216, 92, 30
L -56.45, 1226.50, 0.0000, -68.95, 1232.33, 0.0000, 216, 92, 30
L -68.95, 1232.33, 0.0000, -82.26, 1235.90, 0.0000, 216, 92, 30
L -82.26, 1235.90, 0.0000, -96.00, 1237.10, 0.0000, 216, 92, 30
L -96.00, 1237.10, 0.0000, -109.74, 1235.90, 0.0000, 216, 92, 30
L -109.74, 1235.90, 0.0000, -123.05, 1232.33, 0.0000, 216, 92, 30
L -123.05, 1232.33, 0.0000, -135.55, 1226.50, 0.0000, 216, 92, 30
L -135.55, 1226.50, 0.0000, -146.84, 1218.59, 0.0000, 216, 92, 30
L -146.84, 1218.59, 0.0000, -156.59, 1208.84, 0.0000, 216, 92, 30
L -156.59, 1208.84, 0.0000, -164.50, 1197.55, 0.0000, 216, 92, 30
L -164.50, 1197.55, 0.0000, -170.33, 1185.05, 0.0000, 216, 92, 30
L -170.33, 1185.05, 0.0000, -173.90, 1171.74, 0.0000, 216, 92, 30
L -173.90, 1171.74, 0.0000, -175.10, 1158.00, 0.0000, 216, 92, 30
L -175.10, 1158.00, 0.0000, -173.90, 1144.26, 0.0000, 216, 92, 30
L -173.90, 1144.26, 0.0000, -170.33, 1130.95, 0.0000, 216, 92, 30
L -170.33, 1130.95, 0.0000, -164.50, 1118.45, 0.0000, 216, 92, 30
L -164.50, 1118.45, 0.0000, -156.59, 1107.16, 0.0000, 216, 92, 30
L -156.59, 1107.16, 0.0000, -146.84, 1097.41, 0.0000, 216, 92, 30
L -146.84, 1097.41, 0.0000, -135.55, 1089.50, 0.0000, 216, 92, 30
L -135.55, 1089.50, 0.0000, -123.05, 1083.67, 0.0000, 216, 92, 30
L -123.05, 1083.67, 0.0000, -109.74, 1080.10, 0.0000, 216, 92, 30
L -109.74, 1080.10, 0.0000, -96.00, 1078.90, 0.0000, 216, 92, 30
L -96.00, 1078.90, 0.0000, -82.26, 1080.10, 0.0000, 216, 92, 30
L -82.26, 1080.10, 0.0000, -68.95, 1083.67, 0.0000, 216, 92, 30
L -68.95, 1083.67, 0.0000, -56.45, 1089.50, 0.0000, 216, 92, 30
L -56.45, 1089.50, 0.0000, -45.16, 1097.41, 0.0000, 216, 92, 30
L -45.16, 1097.41, 0.0000, -35.41, 1107.16, 0.0000, 216, 92, 30
L -35.41, 1107.16, 0.0000, -27.50, 1118.45, 0.0000, 216, 92, 30
L -27.50, 1118.45, 0.0000, -21.67, 1130.95, 0.0000, 216, 92, 30
L -21.67, 1130.95, 0.0000, -18.10, 1144.26, 0.0000, 216, 92, 30
L -18.10, 1144.26, 0.0000, -16.90, 1158.00, 0.0000, 216, 92, 30
L -96.00, 1158.00, 0.0000, -96.00, 1088.00, 0.0000, 216, 92, 30
L -96.00, 1158.00, 0.0000, -66.30, 1128.30, 0.0000, 168, 120, 90
L -96.00, 1158.00, 0.0000, -26.00, 1158.00, 0.0000, 216, 92, 30
L -96.00, 1158.00, 0.0000, -66.30, 1187.70, 0.0000, 168, 120, 90
L -96.00, 1158.00, 0.0000, -96.00, 1228.00, 0.0000, 216, 92, 30
L -96.00, 1158.00, 0.0000, -125.70, 1187.70, 0.0000, 168, 120, 90
L -96.00, 1158.00, 0.0000, -166.00, 1158.00, 0.0000, 216, 92, 30
L -96.00, 1158.00, 0.0000, -125.70, 1128.30, 0.0000, 168, 120, 90
L -96.00, 1173.68, 0.0000, -104.96, 1158.00, 0.0000, 216, 92, 30
L -104.96, 1158.00, 0.0000, -96.00, 1140.08, 0.0000, 216, 92, 30
L -96.00, 1140.08, 0.0000, -87.04, 1158.00, 0.0000, 216, 92, 30
L -87.04, 1158.00, 0.0000, -96.00, 1173.68, 0.0000, 216, 92, 30
L -96.00, 1169.20, 0.0000, -100.48, 1158.00, 0.0000, 168, 120, 90
L -100.48, 1158.00, 0.0000, -96.00, 1150.16, 0.0000, 168, 120, 90
L -96.00, 1150.16, 0.0000, -91.52, 1158.00, 0.0000, 168, 120, 90
L -91.52, 1158.00, 0.0000, -96.00, 1169.20, 0.0000, 168, 120, 90
L -96.00, 1123.00, 0.0000, -96.00, 1095.00, 0.0000, 184, 70, 22
L -104.00, 1102.00, 0.0000, -96.00, 1092.20, 0.0000, 184, 70, 22
L -88.00, 1102.00, 0.0000, -96.00, 1092.20, 0.0000, 184, 70, 22
L 263.0323, -270.9782, 0.0000, 280.0296, -270.9782, 0.0000, 72, 62, 54
L 518.2878, -270.9782, 0.0000, 548.6784, -270.9782, 0.0000, 72, 62, 54
L 1265.1690, -270.9782, 0.0000, 1290.8342, -270.9782, 0.0000, 72, 62, 54
L 1297.8426, -270.9782, 0.0000, 1326.7345, -270.9782, 0.0000, 72, 62, 54
L -36.6318, -262.4084, 0.0000, -20.5342, -262.4084, 0.0000, 72, 62, 54
L -13.9084, -262.4084, 0.0000, 20.3998, -262.4084, 0.0000, 72, 62, 54
L 28.6246, -262.4084, 0.0000, 61.9643, -262.4084, 0.0000, 72, 62, 54
L 226.3192, -262.4084, 0.0000, 267.5516, -262.4084, 0.0000, 72, 62, 54
L 271.5661, -262.4084, 0.0000, 289.2805, -262.4084, 0.0000, 72, 62, 54
L 293.6273, -262.4084, 0.0000, 324.6385, -262.4084, 0.0000, 72, 62, 54
L 332.1437, -262.4084, 0.0000, 349.8225, -262.4084, 0.0000, 72, 62, 54
L 353.6319, -262.4084, 0.0000, 398.9802, -262.4084, 0.0000, 72, 62, 54
L 456.6818, -262.4084, 0.0000, 483.8146, -262.4084, 0.0000, 72, 62, 54
L 489.5160, -262.4084, 0.0000, 505.5267, -262.4084, 0.0000, 72, 62, 54
L 511.8904, -262.4084, 0.0000, 555.1944, -262.4084, 0.0000, 72, 62, 54
L 562.7768, -262.4084, 0.0000, 585.5811, -262.4084, 0.0000, 72, 62, 54
L 715.6412, -262.4084, 0.0000, 739.8616, -262.4084, 0.0000, 72, 62, 54
L 748.0760, -262.4084, 0.0000, 782.7442, -262.4084, 0.0000, 72, 62, 54
L 786.0824, -262.4084, 0.0000, 807.4682, -262.4084, 0.0000, 72, 62, 54
L 997.4465, -262.4084, 0.0000, 1019.3254, -262.4084, 0.0000, 72, 62, 54
L 1026.1576, -262.4084, 0.0000, 1067.8585, -262.4084, 0.0000, 72, 62, 54
L 1229.2535, -262.4084, 0.0000, 1283.9858, -262.4084, 0.0000, 72, 62, 54
L 1291.2968, -262.4084, 0.0000, 1328.4401, -262.4084, 0.0000, 72, 62, 54
L 1334.3429, -262.4084, 0.0000, 1380.0655, -262.4084, 0.0000, 72, 62, 54
L -47.1729, -253.8386, 0.0000, -8.3690, -253.8386, 0.0000, 72, 62, 54
L -2.0263, -253.8386, 0.0000, 47.4798, -253.8386, 0.0000, 72, 62, 54
L 53.4538, -253.8386, 0.0000, 76.7628, -253.8386, 0.0000, 72, 62, 54
L 84.3223, -253.8386, 0.0000, 105.1793, -253.8386, 0.0000, 72, 62, 54
L 108.3242, -253.8386, 0.0000, 124.5342, -253.8386, 0.0000, 72, 62, 54
L 227.2856, -253.8386, 0.0000, 261.4404, -253.8386, 0.0000, 72, 62, 54
L 264.4649, -253.8386, 0.0000, 319.1353, -253.8386, 0.0000, 72, 62, 54
L 327.3621, -253.8386, 0.0000, 380.2842, -253.8386, 0.0000, 72, 62, 54
L 387.3055, -253.8386, 0.0000, 415.1092, -253.8386, 0.0000, 72, 62, 54
L 421.0998, -253.8386, 0.0000, 447.5848, -253.8386, 0.0000, 72, 62, 54
L 454.1016, -253.8386, 0.0000, 487.9013, -253.8386, 0.0000, 72, 62, 54
L 494.0891, -253.8386, 0.0000, 540.2052, -253.8386, 0.0000, 72, 62, 54
L 546.2247, -253.8386, 0.0000, 571.3021, -253.8386, 0.0000, 72, 62, 54
L 579.4389, -253.8386, 0.0000, 627.8693, -253.8386, 0.0000, 72, 62, 54
L 635.8106, -253.8386, 0.0000, 687.8508, -253.8386, 0.0000, 72, 62, 54
L 696.7116, -253.8386, 0.0000, 713.0256, -253.8386, 0.0000, 72, 62, 54
L 717.6196, -253.8386, 0.0000, 763.6606, -253.8386, 0.0000, 72, 62, 54
L 766.8664, -253.8386, 0.0000, 805.2968, -253.8386, 0.0000, 72, 62, 54
L 809.4366, -253.8386, 0.0000, 859.3179, -253.8386, 0.0000, 72, 62, 54
L 971.0936, -253.8386, 0.0000, 996.9261, -253.8386, 0.0000, 72, 62, 54
L 1003.2881, -253.8386, 0.0000, 1031.0578, -253.8386, 0.0000, 72, 62, 54
L 1038.6570, -253.8386, 0.0000, 1068.7454, -253.8386, 0.0000, 72, 62, 54
L 1076.1889, -253.8386, 0.0000, 1115.1481, -253.8386, 0.0000, 72, 62, 54
L 1123.4874, -253.8386, 0.0000, 1178.9505, -253.8386, 0.0000, 72, 62, 54
L 1184.0104, -253.8386, 0.0000, 1213.7642, -253.8386, 0.0000, 72, 62, 54
L 1216.7723, -253.8386, 0.0000, 1232.3809, -253.8386, 0.0000, 72, 62, 54
L 1237.5029, -253.8386, 0.0000, 1293.0010, -253.8386, 0.0000, 72, 62, 54
L 1298.3529, -253.8386, 0.0000, 1326.4041, -253.8386, 0.0000, 72, 62, 54
L 1330.9079, -253.8386, 0.0000, 1381.8498, -253.8386, 0.0000, 72, 62, 54
L -175.8977, -245.2688, 0.0000, -150.6342, -245.2688, 0.0000, 72, 62, 54
L -146.1635, -245.2688, 0.0000, -118.3156, -245.2688, 0.0000, 72, 62, 54
L -114.3599, -245.2688, 0.0000, -79.8784, -245.2688, 0.0000, 72, 62, 54
L -71.0952, -245.2688, 0.0000, -31.1997, -245.2688, 0.0000, 72, 62, 54
L -25.8659, -245.2688, 0.0000, 27.6539, -245.2688, 0.0000, 72, 62, 54
L 30.8559, -245.2688, 0.0000, 48.4136, -245.2688, 0.0000, 72, 62, 54
L 54.1657, -245.2688, 0.0000, 102.8809, -245.2688, 0.0000, 72, 62, 54
L 107.0252, -245.2688, 0.0000, 127.3083, -245.2688, 0.0000, 72, 62, 54
L 133.6710, -245.2688, 0.0000, 186.9407, -245.2688, 0.0000, 72, 62, 54
L 193.2256, -245.2688, 0.0000, 238.7479, -245.2688, 0.0000, 72, 62, 54
L 245.7214, -245.2688, 0.0000, 287.0889, -245.2688, 0.0000, 72, 62, 54
L 294.0206, -245.2688, 0.0000, 320.6854, -245.2688, 0.0000, 72, 62, 54
L 327.0759, -245.2688, 0.0000, 380.8930, -245.2688, 0.0000, 72, 62, 54
L 384.0043, -245.2688, 0.0000, 400.8441, -245.2688, 0.0000, 72, 62, 54
L 405.4641, -245.2688, 0.0000, 429.6220, -245.2688, 0.0000, 72, 62, 54
L 436.6524, -245.2688, 0.0000, 478.2755, -245.2688, 0.0000, 72, 62, 54
L 484.0629, -245.2688, 0.0000, 531.1840, -245.2688, 0.0000, 72, 62, 54
L 536.9010, -245.2688, 0.0000, 588.6835, -245.2688, 0.0000, 72, 62, 54
L 596.1185, -245.2688, 0.0000, 615.5605, -245.2688, 0.0000, 72, 62, 54
L 624.1762, -245.2688, 0.0000, 651.9775, -245.2688, 0.0000, 72, 62, 54
L 660.8616, -245.2688, 0.0000, 696.8907, -245.2688, 0.0000, 72, 62, 54
L 701.0137, -245.2688, 0.0000, 717.7880, -245.2688, 0.0000, 72, 62, 54
L 725.5073, -245.2688, 0.0000, 747.6902, -245.2688, 0.0000, 72, 62, 54
L 750.8676, -245.2688, 0.0000, 799.4270, -245.2688, 0.0000, 72, 62, 54
L 808.0200, -245.2688, 0.0000, 843.4140, -245.2688, 0.0000, 72, 62, 54
L 851.5175, -245.2688, 0.0000, 878.7526, -245.2688, 0.0000, 72, 62, 54
L 885.4317, -245.2688, 0.0000, 912.9855, -245.2688, 0.0000, 72, 62, 54
L 919.9422, -245.2688, 0.0000, 974.1313, -245.2688, 0.0000, 72, 62, 54
L 978.0102, -245.2688, 0.0000, 1001.1433, -245.2688, 0.0000, 72, 62, 54
L 1005.9066, -245.2688, 0.0000, 1031.2606, -245.2688, 0.0000, 72, 62, 54
L 1039.1164, -245.2688, 0.0000, 1068.6809, -245.2688, 0.0000, 72, 62, 54
L 1072.2159, -245.2688, 0.0000, 1095.0085, -245.2688, 0.0000, 72, 62, 54
L 1098.4340, -245.2688, 0.0000, 1154.0631, -245.2688, 0.0000, 72, 62, 54
L 1158.9796, -245.2688, 0.0000, 1213.9863, -245.2688, 0.0000, 72, 62, 54
L 1220.9321, -245.2688, 0.0000, 1259.3883, -245.2688, 0.0000, 72, 62, 54
L 1263.2007, -245.2688, 0.0000, 1293.5856, -245.2688, 0.0000, 72, 62, 54
L 1296.9275, -245.2688, 0.0000, 1339.9609, -245.2688, 0.0000, 72, 62, 54
L 1347.8122, -245.2688, 0.0000, 1374.2377, -245.2688, 0.0000, 72, 62, 54
L -181.1014, -236.6990, 0.0000, -134.7858, -236.6990, 0.0000, 72, 62, 54
L -129.7644, -236.6990, 0.0000, -91.7379, -236.6990, 0.0000, 72, 62, 54
L -84.1029, -236.6990, 0.0000, -64.2840, -236.6990, 0.0000, 72, 62, 54
L -60.7611, -236.6990, 0.0000, -41.0741, -236.6990, 0.0000, 72, 62, 54
L -34.7989, -236.6990, 0.0000, 10.6383, -236.6990, 0.0000, 72, 62, 54
L 18.7879, -236.6990, 0.0000, 59.9401, -236.6990, 0.0000, 72, 62, 54
L 68.4769, -236.6990, 0.0000, 88.0041, -236.6990, 0.0000, 72, 62, 54
L 92.5008, -236.6990, 0.0000, 136.5095, -236.6990, 0.0000, 72, 62, 54
L 139.5320, -236.6990, 0.0000, 185.7995, -236.6990, 0.0000, 72, 62, 54
L 193.0873, -236.6990, 0.0000, 215.7334, -236.6990, 0.0000, 72, 62, 54
L 219.3274, -236.6990, 0.0000, 248.5033, -236.6990, 0.0000, 72, 62, 54
L 252.7231, -236.6990, 0.0000, 289.8298, -236.6990, 0.0000, 72, 62, 54
L 297.9918, -236.6990, 0.0000, 320.9175, -236.6990, 0.0000, 72, 62, 54
L 326.4719, -236.6990, 0.0000, 367.1720, -236.6990, 0.0000, 72, 62, 54
L 371.5783, -236.6990, 0.0000, 424.6150, -236.6990, 0.0000, 72, 62, 54
L 433.1976, -236.6990, 0.0000, 462.7445, -236.6990, 0.0000, 72, 62, 54
L 471.3752, -236.6990, 0.0000, 510.2098, -236.6990, 0.0000, 72, 62, 54
L 515.7778, -236.6990, 0.0000, 540.0691, -236.6990, 0.0000, 72, 62, 54
L 548.1805, -236.6990, 0.0000, 591.6297, -236.6990, 0.0000, 72, 62, 54
L 595.8318, -236.6990, 0.0000, 615.1561, -236.6990, 0.0000, 72, 62, 54
L 620.5748, -236.6990, 0.0000, 638.4829, -236.6990, 0.0000, 72, 62, 54
L 641.7147, -236.6990, 0.0000, 661.9651, -236.6990, 0.0000, 72, 62, 54
L 668.8087, -236.6990, 0.0000, 713.6074, -236.6990, 0.0000, 72, 62, 54
L 718.0201, -236.6990, 0.0000, 745.3654, -236.6990, 0.0000, 72, 62, 54
L 751.5440, -236.6990, 0.0000, 805.4185, -236.6990, 0.0000, 72, 62, 54
L 812.1266, -236.6990, 0.0000, 846.8552, -236.6990, 0.0000, 72, 62, 54
L 854.2018, -236.6990, 0.0000, 886.9534, -236.6990, 0.0000, 72, 62, 54
L 894.0436, -236.6990, 0.0000, 934.2429, -236.6990, 0.0000, 72, 62, 54
L 942.4592, -236.6990, 0.0000, 978.7948, -236.6990, 0.0000, 72, 62, 54
L 985.9194, -236.6990, 0.0000, 1020.2780, -236.6990, 0.0000, 72, 62, 54
L 1025.5692, -236.6990, 0.0000, 1042.9991, -236.6990, 0.0000, 72, 62, 54
L 1051.3076, -236.6990, 0.0000, 1071.9187, -236.6990, 0.0000, 72, 62, 54
L 1078.0389, -236.6990, 0.0000, 1131.3223, -236.6990, 0.0000, 72, 62, 54
L 1137.5107, -236.6990, 0.0000, 1165.4299, -236.6990, 0.0000, 72, 62, 54
L 1173.7594, -236.6990, 0.0000, 1192.2122, -236.6990, 0.0000, 72, 62, 54
L 1199.5932, -236.6990, 0.0000, 1221.8241, -236.6990, 0.0000, 72, 62, 54
L 1230.4050, -236.6990, 0.0000, 1277.5759, -236.6990, 0.0000, 72, 62, 54
L 1281.3765, -236.6990, 0.0000, 1296.9699, -236.6990, 0.0000, 72, 62, 54
L 1305.1653, -236.6990, 0.0000, 1352.7667, -236.6990, 0.0000, 72, 62, 54
L 1359.7852, -236.6990, 0.0000, 1383.8285, -236.6990, 0.0000, 72, 62, 54
L -135.4931, -228.1292, 0.0000, -97.7073, -228.1292, 0.0000, 72, 62, 54
L -89.8121, -228.1292, 0.0000, -72.4976, -228.1292, 0.0000, 72, 62, 54
L -64.7806, -228.1292, 0.0000, -21.0709, -228.1292, 0.0000, 72, 62, 54
L -15.6932, -228.1292, 0.0000, 26.1201, -228.1292, 0.0000, 72, 62, 54
L 29.8628, -228.1292, 0.0000, 72.0414, -228.1292, 0.0000, 72, 62, 54
L 80.0244, -228.1292, 0.0000, 127.4911, -228.1292, 0.0000, 72, 62, 54
L 133.0343, -228.1292, 0.0000, 170.3145, -228.1292, 0.0000, 72, 62, 54
L 179.1148, -228.1292, 0.0000, 218.2596, -228.1292, 0.0000, 72, 62, 54
L 224.6434, -228.1292, 0.0000, 250.3122, -228.1292, 0.0000, 72, 62, 54
