P 2932.44, -1161.29, 0.0000, 95, 70, 45, 3, N
P 2932.44, -674.89, 0.0000, 95, 70, 45, 1, S
P 3175.64, -918.09, 0.0000, 95, 70, 45, 1, E
P 2689.24, -918.09, 0.0000, 95, 70, 45, 1, W
L 520.72, -1748.15, 0.0000, 620.78, -1703.59, 0.0000, 95, 70, 45
L 620.78, -1703.59, 0.0000, 720.85, -1748.15, 0.0000, 95, 70, 45
L 720.85, -1748.15, 0.0000, 820.91, -1689.99, 0.0000, 95, 70, 45
L 820.91, -1689.99, 0.0000, 920.98, -1748.15, 0.0000, 95, 70, 45
L 920.98, -1748.15, 0.0000, 1021.04, -1686.57, 0.0000, 95, 70, 45
L 1021.04, -1686.57, 0.0000, 1121.11, -1748.15, 0.0000, 95, 70, 45
L 1121.11, -1748.15, 0.0000, 1221.17, -1696.89, 0.0000, 95, 70, 45
L 1221.17, -1696.89, 0.0000, 1321.24, -1748.15, 0.0000, 95, 70, 45
L 1321.24, -1748.15, 0.0000, 1421.30, -1695.03, 0.0000, 95, 70, 45
L 1421.30, -1695.03, 0.0000, 1521.37, -1748.15, 0.0000, 95, 70, 45
L 1521.37, -1748.15, 0.0000, 1621.43, -1712.58, 0.0000, 95, 70, 45
L 1621.43, -1712.58, 0.0000, 1721.50, -1748.15, 0.0000, 95, 70, 45
L 1721.50, -1748.15, 0.0000, 1821.56, -1678.32, 0.0000, 95, 70, 45
L 1821.56, -1678.32, 0.0000, 1921.63, -1748.15, 0.0000, 95, 70, 45
L 1921.63, -1748.15, 0.0000, 2021.69, -1718.92, 0.0000, 95, 70, 45
L 2021.69, -1718.92, 0.0000, 2121.76, -1748.15, 0.0000, 95, 70, 45
L 2121.76, -1748.15, 0.0000, 2221.82, -1688.04, 0.0000, 95, 70, 45
L 2221.82, -1688.04, 0.0000, 2321.89, -1748.15, 0.0000, 95, 70, 45
L 2321.89, -1748.15, 0.0000, 2421.95, -1720.47, 0.0000, 95, 70, 45
L 2421.95, -1720.47, 0.0000, 2522.02, -1748.15, 0.0000, 95, 70, 45
L 2522.02, -1748.15, 0.0000, 2622.08, -1710.29, 0.0000, 95, 70, 45
L 2622.08, -1710.29, 0.0000, 2722.15, -1748.15, 0.0000, 95, 70, 45
L 2722.15, -1748.15, 0.0000, 2822.21, -1713.93, 0.0000, 95, 70, 45
L 2822.21, -1713.93, 0.0000, 2922.28, -1748.15, 0.0000, 95, 70, 45
L 2922.28, -1748.15, 0.0000, 3022.34, -1714.69, 0.0000, 95, 70, 45
L 3022.34, -1714.69, 0.0000, 3122.41, -1748.15, 0.0000, 95, 70, 45
L 3122.41, -1748.15, 0.0000, 3222.47, -1688.78, 0.0000, 95, 70, 45
L 3222.47, -1748.15, 0.0000, 3188.20, -1647.91, 0.0000, 95, 70, 45
L 3188.20, -1647.91, 0.0000, 3222.47, -1547.66, 0.0000, 95, 70, 45
L 3222.47, -1547.66, 0.0000, 3158.86, -1447.42, 0.0000, 95, 70, 45
L 3158.86, -1447.42, 0.0000, 3222.47, -1347.17, 0.0000, 95, 70, 45
L 3222.47, -1347.17, 0.0000, 3186.67, -1246.92, 0.0000, 95, 70, 45
L 3186.67, -1246.92, 0.0000, 3222.47, -1146.68, 0.0000, 95, 70, 45
L 3222.47, -1146.68, 0.0000, 3153.38, -1046.43, 0.0000, 95, 70, 45
L 3153.38, -1046.43, 0.0000, 3222.47, -946.18, 0.0000, 95, 70, 45
L 3222.47, -946.18, 0.0000, 3180.11, -845.94, 0.0000, 95, 70, 45
L 3180.11, -845.94, 0.0000, 3222.47, -745.69, 0.0000, 95, 70, 45
L 3222.47, -745.69, 0.0000, 3178.74, -645.44, 0.0000, 95, 70, 45
L 3178.74, -645.44, 0.0000, 3222.47, -545.20, 0.0000, 95, 70, 45
L 3222.47, -545.20, 0.0000, 3191.83, -444.95, 0.0000, 95, 70, 45
L 3191.83, -444.95, 0.0000, 3222.47, -344.70, 0.0000, 95, 70, 45
L 3222.47, -344.70, 0.0000, 3190.78, -244.46, 0.0000, 95, 70, 45
L 3190.78, -244.46, 0.0000, 3222.47, -144.21, 0.0000, 95, 70, 45
L 3222.47, -144.21, 0.0000, 3182.10, -43.96, 0.0000, 95, 70, 45
L 3182.10, -43.96, 0.0000, 3222.47, 56.28, 0.0000, 95, 70, 45
L 3222.47, 56.28, 0.0000, 3169.31, 156.53, 0.0000, 95, 70, 45
L 3169.31, 156.53, 0.0000, 3222.47, 256.78, 0.0000, 95, 70, 45
L 3222.47, 256.78, 0.0000, 3178.78, 357.02, 0.0000, 95, 70, 45
L 3178.78, 357.02, 0.0000, 3222.47, 457.27, 0.0000, 95, 70, 45
L 3222.47, 457.27, 0.0000, 3183.05, 557.52, 0.0000, 95, 70, 45
L 3183.05, 557.52, 0.0000, 3222.47, 657.76, 0.0000, 95, 70, 45
L 3222.47, 657.76, 0.0000, 3174.21, 758.01, 0.0000, 95, 70, 45
L 3174.21, 758.01, 0.0000, 3222.47, 858.26, 0.0000, 95, 70, 45
L 3222.47, 858.26, 0.0000, 3158.95, 958.50, 0.0000, 95, 70, 45
L 3158.95, 958.50, 0.0000, 3222.47, 1058.75, 0.0000, 95, 70, 45
L 3222.47, 1058.75, 0.0000, 3152.61, 1159.00, 0.0000, 95, 70, 45
L 3152.61, 1159.00, 0.0000, 3222.47, 1259.24, 0.0000, 95, 70, 45
L 3222.47, 1259.24, 0.0000, 3169.41, 1359.49, 0.0000, 95, 70, 45
L 3169.41, 1359.49, 0.0000, 3222.47, 1459.73, 0.0000, 95, 70, 45
L 3222.47, 1459.73, 0.0000, 3187.34, 1559.98, 0.0000, 95, 70, 45
L 3187.34, 1559.98, 0.0000, 3222.47, 1660.23, 0.0000, 95, 70, 45
L 3222.47, 1660.23, 0.0000, 3170.28, 1760.47, 0.0000, 95, 70, 45
L 3222.47, 1760.47, 0.0000, 3122.41, 1705.54, 0.0000, 95, 70, 45
L 3122.41, 1705.54, 0.0000, 3022.34, 1760.47, 0.0000, 95, 70, 45
L 3022.34, 1760.47, 0.0000, 2922.28, 1718.60, 0.0000, 95, 70, 45
L 2922.28, 1718.60, 0.0000, 2822.21, 1760.47, 0.0000, 95, 70, 45
L 2822.21, 1760.47, 0.0000, 2722.15, 1695.29, 0.0000, 95, 70, 45
L 2722.15, 1695.29, 0.0000, 2622.08, 1760.47, 0.0000, 95, 70, 45
L 2622.08, 1760.47, 0.0000, 2522.02, 1717.07, 0.0000, 95, 70, 45
L 2522.02, 1717.07, 0.0000, 2421.95, 1760.47, 0.0000, 95, 70, 45
L 2421.95, 1760.47, 0.0000, 2321.89, 1723.82, 0.0000, 95, 70, 45
L 2321.89, 1723.82, 0.0000, 2221.82, 1760.47, 0.0000, 95, 70, 45
L 2221.82, 1760.47, 0.0000, 2121.76, 1718.74, 0.0000, 95, 70, 45
L 2121.76, 1718.74, 0.0000, 2021.69, 1760.47, 0.0000, 95, 70, 45
L 2021.69, 1760.47, 0.0000, 1921.63, 1696.63, 0.0000, 95, 70, 45
L 1921.63, 1696.63, 0.0000, 1821.56, 1760.47, 0.0000, 95, 70, 45
L 1821.56, 1760.47, 0.0000, 1721.50, 1713.87, 0.0000, 95, 70, 45
L 1721.50, 1713.87, 0.0000, 1621.43, 1760.47, 0.0000, 95, 70, 45
L 1621.43, 1760.47, 0.0000, 1521.37, 1735.46, 0.0000, 95, 70, 45
L 1521.37, 1735.46, 0.0000, 1421.30, 1760.47, 0.0000, 95, 70, 45
L 1421.30, 1760.47, 0.0000, 1321.24, 1729.09, 0.0000, 95, 70, 45
L 1321.24, 1729.09, 0.0000, 1221.17, 1760.47, 0.0000, 95, 70, 45
L 1221.17, 1760.47, 0.0000, 1121.11, 1705.38, 0.0000, 95, 70, 45
L 1121.11, 1705.38, 0.0000, 1021.04, 1760.47, 0.0000, 95, 70, 45
L 1021.04, 1760.47, 0.0000, 920.98, 1711.92, 0.0000, 95, 70, 45
L 920.98, 1711.92, 0.0000, 820.91, 1760.47, 0.0000, 95, 70, 45
L 820.91, 1760.47, 0.0000, 720.85, 1730.10, 0.0000, 95, 70, 45
L 720.85, 1730.10, 0.0000, 620.78, 1760.47, 0.0000, 95, 70, 45
L 620.78, 1760.47, 0.0000, 520.72, 1714.47, 0.0000, 95, 70, 45
L 520.72, 1714.47, 0.0000, 420.65, 1760.47, 0.0000, 95, 70, 45
L 420.65, 1760.47, 0.0000, 320.59, 1693.51, 0.0000, 95, 70, 45
L 320.59, 1693.51, 0.0000, 220.52, 1760.47, 0.0000, 95, 70, 45
L 220.52, 1760.47, 0.0000, 120.46, 1700.84, 0.0000, 95, 70, 45
L 120.46, 1700.84, 0.0000, 20.39, 1760.47, 0.0000, 95, 70, 45
L 20.39, 1760.47, 0.0000, -79.67, 1723.59, 0.0000, 95, 70, 45
L -79.67, 1723.59, 0.0000, -179.74, 1760.47, 0.0000, 95, 70, 45
L -179.74, 1760.47, 0.0000, -279.80, 1725.14, 0.0000, 95, 70, 45
L -279.80, 1725.14, 0.0000, -379.87, 1760.47, 0.0000, 95, 70, 45
L -379.87, 1760.47, 0.0000, -479.93, 1726.53, 0.0000, 95, 70, 45
L -479.93, 1726.53, 0.0000, -580.00, 1760.47, 0.0000, 95, 70, 45
L -580.00, 1760.47, 0.0000, -680.06, 1714.65, 0.0000, 95, 70, 45
L -680.06, 1714.65, 0.0000, -780.13, 1760.47, 0.0000, 95, 70, 45
L -780.13, 1760.47, 0.0000, -880.19, 1691.82, 0.0000, 95, 70, 45
L -880.19, 1691.82, 0.0000, -980.26, 1760.47, 0.0000, 95, 70, 45
L -980.26, 1760.47, 0.0000, -1080.32, 1704.57, 0.0000, 95, 70, 45
L -1080.32, 1704.57, 0.0000, -1180.39, 1760.47, 0.0000, 95, 70, 45
L -1180.39, 1760.47, 0.0000, -1280.45, 1706.54, 0.0000, 95, 70, 45
L -1280.45, 1706.54, 0.0000, -1380.52, 1760.47, 0.0000, 95, 70, 45
L -1380.52, 1760.47, 0.0000, -1480.58, 1717.43, 0.0000, 95, 70, 45
L -1480.58, 1717.43, 0.0000, -1580.65, 1760.47, 0.0000, 95, 70, 45
L -1580.65, 1760.47, 0.0000, -1680.71, 1708.61, 0.0000, 95, 70, 45
L -1680.71, 1708.61, 0.0000, -1780.78, 1760.47, 0.0000, 95, 70, 45
L -1780.78, 1760.47, 0.0000, -1880.84, 1716.46, 0.0000, 95, 70, 45
L -1880.84, 1716.46, 0.0000, -1980.91, 1760.47, 0.0000, 95, 70, 45
L -1980.91, 1760.47, 0.0000, -2080.97, 1711.84, 0.0000, 95, 70, 45
L -2036.95, 1259.24, 0.0000, -2080.97, 1159.00, 0.0000, 95, 70, 45
L -2080.97, 1159.00, 0.0000, -2045.22, 1058.75, 0.0000, 95, 70, 45
L -2045.22, 1058.75, 0.0000, -2080.97, 958.50, 0.0000, 95, 70, 45
L -2080.97, 958.50, 0.0000, -2045.27, 858.26, 0.0000, 95, 70, 45
L -2045.27, 858.26, 0.0000, -2080.97, 758.01, 0.0000, 95, 70, 45
L -2080.97, 758.01, 0.0000, -2042.80, 657.76, 0.0000, 95, 70, 45
L -2042.80, 657.76, 0.0000, -2080.97, 557.52, 0.0000, 95, 70, 45
L -2080.97, 557.52, 0.0000, -2020.08, 457.27, 0.0000, 95, 70, 45
L -2020.08, 457.27, 0.0000, -2080.97, 357.02, 0.0000, 95, 70, 45
L -2080.97, 357.02, 0.0000, -2053.69, 256.78, 0.0000, 95, 70, 45
L -2053.69, 256.78, 0.0000, -2080.97, 156.53, 0.0000, 95, 70, 45
L -2080.97, 156.53, 0.0000, -2040.17, 56.28, 0.0000, 95, 70, 45
L -2040.17, 56.28, 0.0000, -2080.97, -43.96, 0.0000, 95, 70, 45
L -2080.97, -43.96, 0.0000, -2013.42, -144.21, 0.0000, 95, 70, 45
L -2013.42, -144.21, 0.0000, -2080.97, -244.46, 0.0000, 95, 70, 45
L -2080.97, -244.46, 0.0000, -2030.32, -344.70, 0.0000, 95, 70, 45
L -2030.32, -344.70, 0.0000, -2080.97, -444.95, 0.0000, 95, 70, 45
L -2080.97, -444.95, 0.0000, -2023.28, -545.20, 0.0000, 95, 70, 45
L -2023.28, -545.20, 0.0000, -2080.97, -645.44, 0.0000, 95, 70, 45
L -2080.97, -645.44, 0.0000, -2029.33, -745.69, 0.0000, 95, 70, 45
L -2029.33, -745.69, 0.0000, -2080.97, -845.94, 0.0000, 95, 70, 45
L -2080.97, -845.94, 0.0000, -2036.16, -946.18, 0.0000, 95, 70, 45
L -2036.16, -946.18, 0.0000, -2080.97, -1046.43, 0.0000, 95, 70, 45
L -2080.97, -1046.43, 0.0000, -2046.98, -1146.68, 0.0000, 95, 70, 45
L -2046.98, -1146.68, 0.0000, -2080.97, -1246.92, 0.0000, 95, 70, 45
L -2080.97, -1246.92, 0.0000, -2021.14, -1347.17, 0.0000, 95, 70, 45
L -2021.14, -1347.17, 0.0000, -2080.97, -1447.42, 0.0000, 95, 70, 45
L -2080.97, -1447.42, 0.0000, -2051.14, -1547.66, 0.0000, 95, 70, 45
L -2051.14, -1547.66, 0.0000, -2080.97, -1647.91, 0.0000, 95, 70, 45
L -2080.97, -1647.91, 0.0000, -2035.92, -1748.15, 0.0000, 95, 70, 45
L 3177.47, -914.24, 0.0000, 3145.64, -782.75, 0.0000, 120, 140, 80
L 3145.64, -782.75, 0.0000, 3177.47, -651.27, 0.0000, 120, 140, 80
L 3177.47, -651.27, 0.0000, 3159.26, -519.78, 0.0000, 120, 140, 80
L 3159.26, -519.78, 0.0000, 3177.47, -388.30, 0.0000, 120, 140, 80
L 3177.47, -388.30, 0.0000, 3157.24, -256.81, 0.0000, 120, 140, 80
L 3157.24, -256.81, 0.0000, 3177.47, -125.33, 0.0000, 120, 140, 80
L 3177.47, -125.33, 0.0000, 3158.32, 6.16, 0.0000, 120, 140, 80
L 3158.32, 6.16, 0.0000, 3177.47, 137.65, 0.0000, 120, 140, 80
L 3177.47, 137.65, 0.0000, 3163.85, 269.13, 0.0000, 120, 140, 80
L 3163.85, 269.13, 0.0000, 3177.47, 400.62, 0.0000, 120, 140, 80
L 3177.47, 400.62, 0.0000, 3154.74, 532.10, 0.0000, 120, 140, 80
L 3154.74, 532.10, 0.0000, 3177.47, 663.59, 0.0000, 120, 140, 80
L 3177.47, 663.59, 0.0000, 3161.72, 795.07, 0.0000, 120, 140, 80
L 3161.72, 795.07, 0.0000, 3177.47, 926.56, 0.0000, 120, 140, 80
L 3177.47, 926.56, 0.0000, 3148.71, 1058.05, 0.0000, 120, 140, 80
L 3148.71, 1058.05, 0.0000, 3177.47, 1189.53, 0.0000, 120, 140, 80
L 3177.47, 1189.53, 0.0000, 3153.49, 1321.02, 0.0000, 120, 140, 80
L 3153.49, 1321.02, 0.0000, 3177.47, 1452.50, 0.0000, 120, 140, 80
L 3177.47, 1452.50, 0.0000, 3139.59, 1583.99, 0.0000, 120, 140, 80
L 3139.59, 1583.99, 0.0000, 3177.47, 1715.47, 0.0000, 120, 140, 80
L 3177.47, 1715.47, 0.0000, 3047.14, 1687.25, 0.0000, 120, 140, 80
L 3047.14, 1687.25, 0.0000, 2916.80, 1715.47, 0.0000, 120, 140, 80
L 2916.80, 1715.47, 0.0000, 2786.47, 1685.02, 0.0000, 120, 140, 80
L 2786.47, 1685.02, 0.0000, 2656.13, 1715.47, 0.0000, 120, 140, 80
L 2656.13, 1715.47, 0.0000, 2525.79, 1684.20, 0.0000, 120, 140, 80
L 2525.79, 1684.20, 0.0000, 2395.46, 1715.47, 0.0000, 120, 140, 80
L 2395.46, 1715.47, 0.0000, 2265.12, 1689.48, 0.0000, 120, 140, 80
L 2265.12, 1689.48, 0.0000, 2134.78, 1715.47, 0.0000, 120, 140, 80
L 2134.78, 1715.47, 0.0000, 2004.45, 1686.85, 0.0000, 120, 140, 80
L 2004.45, 1686.85, 0.0000, 1874.11, 1715.47, 0.0000, 120, 140, 80
L 1874.11, 1715.47, 0.0000, 1743.78, 1692.30, 0.0000, 120, 140, 80
L 1743.78, 1692.30, 0.0000, 1613.44, 1715.47, 0.0000, 120, 140, 80
L 1613.44, 1715.47, 0.0000, 1483.10, 1692.62, 0.0000, 120, 140, 80
L 1483.10, 1692.62, 0.0000, 1352.77, 1715.47, 0.0000, 120, 140, 80
L 1352.77, 1715.47, 0.0000, 1222.43, 1687.84, 0.0000, 120, 140, 80
L 1222.43, 1687.84, 0.0000, 1092.09, 1715.47, 0.0000, 120, 140, 80
L 1092.09, 1715.47, 0.0000, 961.76, 1694.91, 0.0000, 120, 140, 80
L 961.76, 1694.91, 0.0000, 831.42, 1715.47, 0.0000, 120, 140, 80
L 831.42, 1715.47, 0.0000, 701.09, 1678.27, 0.0000, 120, 140, 80
L 701.09, 1678.27, 0.0000, 570.75, 1715.47, 0.0000, 120, 140, 80
L 570.75, 1715.47, 0.0000, 440.41, 1680.19, 0.0000, 120, 140, 80
L 440.41, 1680.19, 0.0000, 310.08, 1715.47, 0.0000, 120, 140, 80
L 310.08, 1715.47, 0.0000, 179.74, 1695.85, 0.0000, 120, 140, 80
L 179.74, 1695.85, 0.0000, 49.41, 1715.47, 0.0000, 120, 140, 80
L 49.41, 1715.47, 0.0000, -80.93, 1683.28, 0.0000, 120, 140, 80
L -80.93, 1683.28, 0.0000, -211.27, 1715.47, 0.0000, 120, 140, 80
L -211.27, 1715.47, 0.0000, -341.60, 1681.76, 0.0000, 120, 140, 80
L -341.60, 1681.76, 0.0000, -471.94, 1715.47, 0.0000, 120, 140, 80
L -471.94, 1715.47, 0.0000, -602.28, 1679.66, 0.0000, 120, 140, 80
L -602.28, 1679.66, 0.0000, -732.61, 1715.47, 0.0000, 120, 140, 80
L -732.61, 1715.47, 0.0000, -862.95, 1689.65, 0.0000, 120, 140, 80
L -862.95, 1689.65, 0.0000, -993.28, 1715.47, 0.0000, 120, 140, 80
L -993.28, 1715.47, 0.0000, -1123.62, 1680.12, 0.0000, 120, 140, 80
L -1123.62, 1680.12, 0.0000, -1253.96, 1715.47, 0.0000, 120, 140, 80
L -1253.96, 1715.47, 0.0000, -1384.29, 1681.80, 0.0000, 120, 140, 80
L -2035.97, 1189.53, 0.0000, -2021.64, 1058.05, 0.0000, 120, 140, 80
L -2021.64, 1058.05, 0.0000, -2035.97, 926.56, 0.0000, 120, 140, 80
L -2035.97, 926.56, 0.0000, -2001.77, 795.07, 0.0000, 120, 140, 80
L -2001.77, 795.07, 0.0000, -2035.97, 663.59, 0.0000, 120, 140, 80
L -2035.97, 663.59, 0.0000, -2009.64, 532.10, 0.0000, 120, 140, 80
L -2009.64, 532.10, 0.0000, -2035.97, 400.62, 0.0000, 120, 140, 80
L -2035.97, 400.62, 0.0000, -2021.20, 269.13, 0.0000, 120, 140, 80
L -2021.20, 269.13, 0.0000, -2035.97, 137.65, 0.0000, 120, 140, 80
L -2035.97, 137.65, 0.0000, -2019.42, 6.16, 0.0000, 120, 140, 80
L -2019.42, 6.16, 0.0000, -2035.97, -125.33, 0.0000, 120, 140, 80
L -2035.97, -125.33, 0.0000, -1999.40, -256.81, 0.0000, 120, 140, 80
L -1999.40, -256.81, 0.0000, -2035.97, -388.30, 0.0000, 120, 140, 80
L -2035.97, -388.30, 0.0000, -2017.58, -519.78, 0.0000, 120, 140, 80
L -2017.58, -519.78, 0.0000, -2035.97, -651.27, 0.0000, 120, 140, 80
L -2035.97, -651.27, 0.0000, -2012.02, -782.75, 0.0000, 120, 140, 80
L -2012.02, -782.75, 0.0000, -2035.97, -914.24, 0.0000, 120, 140, 80
L 3177.47, 1715.47, 0.0000, 3117.97, 1684.72, 0.0000, 90, 120, 70
L 3117.97, 1684.72, 0.0000, 3102.47, 1697.97, 0.0000, 90, 120, 70
L 3117.97, 1684.72, 0.0000, 3106.25, 1660.99, 0.0000, 70, 100, 55
L 3102.47, 1697.97, 0.0000, 3042.97, 1667.22, 0.0000, 90, 120, 70
L 3042.97, 1667.22, 0.0000, 3027.47, 1680.47, 0.0000, 90, 120, 70
L 3027.47, 1680.47, 0.0000, 2967.97, 1649.72, 0.0000, 90, 120, 70
L 2967.97, 1649.72, 0.0000, 2952.47, 1662.97, 0.0000, 90, 120, 70
L 2967.97, 1649.72, 0.0000, 2956.25, 1625.99, 0.0000, 70, 100, 55
L 2952.47, 1662.97, 0.0000, 2892.97, 1632.22, 0.0000, 90, 120, 70
L 2892.97, 1632.22, 0.0000, 2877.47, 1645.47, 0.0000, 90, 120, 70
L -1808.65, 42.12, 0.0000, -1815.07, 61.87, 0.0000, 70, 115, 55
L -1815.07, 61.87, 0.0000, -1831.87, 74.08, 0.0000, 70, 115, 55
L -1831.87, 74.08, 0.0000, -1852.63, 74.08, 0.0000, 70, 115, 55
L -1852.63, 74.08, 0.0000, -1869.43, 61.87, 0.0000, 70, 115, 55
L -1869.43, 61.87, 0.0000, -1875.85, 42.12, 0.0000, 70, 115, 55
L -1875.85, 42.12, 0.0000, -1869.43, 22.37, 0.0000, 70, 115, 55
L -1869.43, 22.37, 0.0000, -1852.63, 10.17, 0.0000, 70, 115, 55
L -1852.63, 10.17, 0.0000, -1831.87, 10.17, 0.0000, 70, 115, 55
L -1831.87, 10.17, 0.0000, -1815.07, 22.37, 0.0000, 70, 115, 55
L -1815.07, 22.37, 0.0000, -1808.65, 42.12, 0.0000, 70, 115, 55
L -1874.25, 38.12, 0.0000, -1910.25, 28.52, 0.0000, 70, 115, 55
L -1910.25, 28.52, 0.0000, -1871.05, 20.52, 0.0000, 70, 115, 55
L -1810.25, 38.12, 0.0000, -1774.25, 28.52, 0.0000, 70, 115, 55
L -1774.25, 28.52, 0.0000, -1813.45, 20.52, 0.0000, 70, 115, 55
L -1856.65, 38.12, 0.0000, -1850.25, 38.12, 0.0000, 70, 115, 55
L -1834.25, 38.12, 0.0000, -1827.85, 38.12, 0.0000, 70, 115, 55
L -1866.25, 75.72, 0.0000, -1882.25, 114.12, 0.0000, 70, 115, 55
L -1882.25, 114.12, 0.0000, -1874.25, 130.12, 0.0000, 70, 115, 55
L -1874.25, 130.12, 0.0000, -1810.25, 130.12, 0.0000, 70, 115, 55
L -1810.25, 130.12, 0.0000, -1802.25, 114.12, 0.0000, 70, 115, 55
L -1802.25, 114.12, 0.0000, -1818.25, 75.72, 0.0000, 70, 115, 55
L -1858.25, 130.12, 0.0000, -1859.85, 148.52, 0.0000, 70, 115, 55
L -1826.25, 130.12, 0.0000, -1824.65, 148.52, 0.0000, 70, 115, 55
L -1866.25, 148.52, 0.0000, -1853.45, 148.52, 0.0000, 70, 115, 55
L -1831.05, 148.52, 0.0000, -1818.25, 148.52, 0.0000, 70, 115, 55
L -1802.25, 126.12, 0.0000, -1776.65, 28.52, 0.0000, 110, 85, 55
L -1776.65, 28.52, 0.0000, -1784.65, 42.12, 0.0000, 70, 115, 55
L -1776.65, 28.52, 0.0000, -1768.65, 38.12, 0.0000, 70, 115, 55
L -1708.34, 1067.49, 0.0000, -1715.57, 1039.94, 0.0000, 88, 112, 60
L -1715.57, 1039.94, 0.0000, -1736.17, 1016.58, 0.0000, 88, 112, 60
L -1736.17, 1016.58, 0.0000, -1766.99, 1000.97, 0.0000, 88, 112, 60
L -1766.99, 1000.97, 0.0000, -1803.34, 995.49, 0.0000, 88, 112, 60
L -1803.34, 995.49, 0.0000, -1839.70, 1000.97, 0.0000, 88, 112, 60
L -1839.70, 1000.97, 0.0000, -1870.52, 1016.58, 0.0000, 88, 112, 60
L -1870.52, 1016.58, 0.0000, -1891.11, 1039.94, 0.0000, 88, 112, 60
L -1891.11, 1039.94, 0.0000, -1898.34, 1067.49, 0.0000, 88, 112, 60
L -1898.34, 1067.49, 0.0000, -1708.34, 1067.49, 0.0000, 88, 112, 60
L -1748.15, 1039.00, 0.0000, -1742.15, 1039.00, 0.0000, 52, 76, 40
L -1745.15, 1036.00, 0.0000, -1745.15, 1042.00, 0.0000, 52, 76, 40
L -1790.56, 1043.52, 0.0000, -1784.56, 1043.52, 0.0000, 52, 76, 40
