P -4251.21, 5201.83, 0.0000, 96, 110, 60, 3, N
P -4251.21, 5733.79, 0.0000, 96, 110, 64, 1, S
P -3985.23, 5467.81, 0.0000, 96, 110, 64, 1, E
P -4517.19, 5467.81, 0.0000, 96, 110, 64, 1, W
L 2014.58, 6236.81, 0.0000, 1574.91, 6161.16, 0.0000, 96, 110, 64
L 1574.91, 6161.16, 0.0000, 1135.23, 6236.81, 0.0000, 96, 110, 64
L 1135.23, 6236.81, 0.0000, 695.56, 6146.14, 0.0000, 96, 110, 64
L 695.56, 6146.14, 0.0000, 255.88, 6236.81, 0.0000, 96, 110, 64
L 255.88, 6236.81, 0.0000, -183.79, 6157.64, 0.0000, 96, 110, 64
L -183.79, 6157.64, 0.0000, -623.46, 6236.81, 0.0000, 96, 110, 64
L -623.46, 6236.81, 0.0000, -1063.14, 6096.21, 0.0000, 96, 110, 64
L -1063.14, 6096.21, 0.0000, -1502.81, 6236.81, 0.0000, 96, 110, 64
L -1502.81, 6236.81, 0.0000, -1942.49, 6094.27, 0.0000, 96, 110, 64
L -1942.49, 6094.27, 0.0000, -2382.16, 6236.81, 0.0000, 96, 110, 64
L -2382.16, 6236.81, 0.0000, -2821.84, 6152.56, 0.0000, 96, 110, 64
L -2821.84, 6152.56, 0.0000, -3261.51, 6236.81, 0.0000, 96, 110, 64
L -3261.51, 6236.81, 0.0000, -3701.19, 6172.50, 0.0000, 96, 110, 64
L -3701.19, 6172.50, 0.0000, -4140.86, 6236.81, 0.0000, 96, 110, 64
L -4140.86, 6236.81, 0.0000, -4580.54, 6156.23, 0.0000, 96, 110, 64
L -4580.54, 6156.23, 0.0000, -5020.21, 6236.81, 0.0000, 96, 110, 64
L -5020.21, 6236.81, 0.0000, -4964.51, 5787.80, 0.0000, 96, 110, 64
L -4964.51, 5787.80, 0.0000, -5020.21, 5338.79, 0.0000, 96, 110, 64
L -5020.21, 5338.79, 0.0000, -4964.17, 4889.78, 0.0000, 96, 110, 64
L -4964.17, 4889.78, 0.0000, -5020.21, 4440.78, 0.0000, 96, 110, 64
L -5020.21, 4440.78, 0.0000, -4957.93, 3991.77, 0.0000, 96, 110, 64
L -4957.93, 3991.77, 0.0000, -5020.21, 3542.76, 0.0000, 96, 110, 64
L -5020.21, 3542.76, 0.0000, -4940.91, 3093.75, 0.0000, 96, 110, 64
L -4940.91, 3093.75, 0.0000, -5020.21, 2644.74, 0.0000, 96, 110, 64
L -5020.21, 2644.74, 0.0000, -4923.09, 2195.73, 0.0000, 96, 110, 64
L -4923.09, 2195.73, 0.0000, -5020.21, 1746.72, 0.0000, 96, 110, 64
L -5020.21, 1746.72, 0.0000, -4876.49, 1297.72, 0.0000, 96, 110, 64
L -4876.49, 1297.72, 0.0000, -5020.21, 848.71, 0.0000, 96, 110, 64
L -5020.21, 848.71, 0.0000, -4964.00, 399.70, 0.0000, 96, 110, 64
L -4964.00, 399.70, 0.0000, -5020.21, -49.31, 0.0000, 96, 110, 64
L -5020.21, -49.31, 0.0000, -4952.74, -498.32, 0.0000, 96, 110, 64
L -4952.74, -498.32, 0.0000, -5020.21, -947.33, 0.0000, 96, 110, 64
L -5020.21, -947.33, 0.0000, -4906.52, -1396.33, 0.0000, 96, 110, 64
L -4906.52, -1396.33, 0.0000, -5020.21, -1845.34, 0.0000, 96, 110, 64
L -5020.21, -1845.34, 0.0000, -4895.56, -2294.35, 0.0000, 96, 110, 64
L -4895.56, -2294.35, 0.0000, -5020.21, -2743.36, 0.0000, 96, 110, 64
L -4654.21, -2377.36, 0.0000, -4058.15, -2311.62, 0.0000, 150, 170, 96
L -4058.15, -2311.62, 0.0000, -3462.10, -2377.36, 0.0000, 150, 170, 96
L -3462.10, -2377.36, 0.0000, -2866.04, -2328.54, 0.0000, 150, 170, 96
L -2866.04, -2328.54, 0.0000, -2269.99, -2377.36, 0.0000, 150, 170, 96
L 1902.41, -2299.22, 0.0000, 2498.46, -2377.36, 0.0000, 150, 170, 96
L 2498.46, -2377.36, 0.0000, 3094.52, -2301.70, 0.0000, 150, 170, 96
L 3094.52, -2301.70, 0.0000, 3690.57, -2377.36, 0.0000, 150, 170, 96
L 3690.57, -2377.36, 0.0000, 4286.63, -2313.92, 0.0000, 150, 170, 96
L 4286.63, -2377.36, 0.0000, 4217.79, -1788.21, 0.0000, 150, 170, 96
L 4217.79, -1788.21, 0.0000, 4286.63, -1199.05, 0.0000, 150, 170, 96
L 4286.63, -1199.05, 0.0000, 4244.23, -609.90, 0.0000, 150, 170, 96
L 4244.23, -609.90, 0.0000, 4286.63, -20.74, 0.0000, 150, 170, 96
L 4286.63, -20.74, 0.0000, 4242.82, 568.41, 0.0000, 150, 170, 96
L 4242.82, 568.41, 0.0000, 4286.63, 1157.57, 0.0000, 150, 170, 96
L 4286.63, 1157.57, 0.0000, 4214.75, 1746.72, 0.0000, 150, 170, 96
L 4214.75, 1746.72, 0.0000, 4286.63, 2335.88, 0.0000, 150, 170, 96
L 4286.63, 2335.88, 0.0000, 4219.04, 2925.03, 0.0000, 150, 170, 96
L 4219.04, 2925.03, 0.0000, 4286.63, 3514.19, 0.0000, 150, 170, 96
L 4286.63, 3514.19, 0.0000, 4227.17, 4103.34, 0.0000, 150, 170, 96
L 4227.17, 4103.34, 0.0000, 4286.63, 4692.50, 0.0000, 150, 170, 96
L 4286.63, 4692.50, 0.0000, 4215.87, 5281.65, 0.0000, 150, 170, 96
L 4215.87, 5281.65, 0.0000, 4286.63, 5870.81, 0.0000, 150, 170, 96
L 4286.63, 5870.81, 0.0000, 3690.57, 5832.14, 0.0000, 150, 170, 96
L 3690.57, 5832.14, 0.0000, 3094.52, 5870.81, 0.0000, 150, 170, 96
L 3094.52, 5870.81, 0.0000, 2498.46, 5806.85, 0.0000, 150, 170, 96
L 2498.46, 5806.85, 0.0000, 1902.41, 5870.81, 0.0000, 150, 170, 96
L 1902.41, 5870.81, 0.0000, 1306.35, 5823.48, 0.0000, 150, 170, 96
L 1306.35, 5823.48, 0.0000, 710.29, 5870.81, 0.0000, 150, 170, 96
L 710.29, 5870.81, 0.0000, 114.24, 5839.05, 0.0000, 150, 170, 96
L 114.24, 5839.05, 0.0000, -481.82, 5870.81, 0.0000, 150, 170, 96
L -481.82, 5870.81, 0.0000, -1077.87, 5830.37, 0.0000, 150, 170, 96
L -1077.87, 5830.37, 0.0000, -1673.93, 5870.81, 0.0000, 150, 170, 96
L -1673.93, 5870.81, 0.0000, -2269.99, 5826.08, 0.0000, 150, 170, 96
L -2269.99, 5826.08, 0.0000, -2866.04, 5870.81, 0.0000, 150, 170, 96
L -2866.04, 5870.81, 0.0000, -3462.10, 5829.44, 0.0000, 150, 170, 96
L -3462.10, 5829.44, 0.0000, -4058.15, 5870.81, 0.0000, 150, 170, 96
L -4058.15, 5870.81, 0.0000, -4654.21, 5800.10, 0.0000, 150, 170, 96
L -4654.21, 5870.81, 0.0000, -4597.36, 5281.65, 0.0000, 150, 170, 96
L -4597.36, 5281.65, 0.0000, -4654.21, 4692.50, 0.0000, 150, 170, 96
L -4654.21, 4692.50, 0.0000, -4589.82, 4103.34, 0.0000, 150, 170, 96
L -4589.82, 4103.34, 0.0000, -4654.21, 3514.19, 0.0000, 150, 170, 96
L -4654.21, 3514.19, 0.0000, -4602.78, 2925.03, 0.0000, 150, 170, 96
L -4602.78, 2925.03, 0.0000, -4654.21, 2335.88, 0.0000, 150, 170, 96
L -4654.21, 2335.88, 0.0000, -4599.03, 1746.72, 0.0000, 150, 170, 96
L -4599.03, 1746.72, 0.0000, -4654.21, 1157.57, 0.0000, 150, 170, 96
L -4654.21, 1157.57, 0.0000, -4583.23, 568.41, 0.0000, 150, 170, 96
L -4583.23, 568.41, 0.0000, -4654.21, -20.74, 0.0000, 150, 170, 96
L -4654.21, -20.74, 0.0000, -4606.49, -609.90, 0.0000, 150, 170, 96
L -4606.49, -609.90, 0.0000, -4654.21, -1199.05, 0.0000, 150, 170, 96
L -4654.21, -1199.05, 0.0000, -4594.41, -1788.21, 0.0000, 150, 170, 96
L -4594.41, -1788.21, 0.0000, -4654.21, -2377.36, 0.0000, 150, 170, 96
L -2303.49, -2142.96, 0.0000, -2303.49, -2508.96, 0.0000, 96, 110, 60
L -2295.49, -2132.96, 0.0000, -2295.49, -2498.96, 0.0000, 150, 170, 96
L -2303.49, -2508.96, 0.0000, -2061.93, -2142.96, 0.0000, 96, 110, 60
L -2295.49, -2498.96, 0.0000, -2053.93, -2132.96, 0.0000, 150, 170, 96
L -2061.93, -2142.96, 0.0000, -2061.93, -2508.96, 0.0000, 96, 110, 60
L -2053.93, -2132.96, 0.0000, -2053.93, -2498.96, 0.0000, 150, 170, 96
L -1957.54, -2142.96, 0.0000, -1836.76, -2142.96, 0.0000, 96, 110, 60
L -1949.54, -2132.96, 0.0000, -1828.76, -2132.96, 0.0000, 150, 170, 96
L -1836.76, -2142.96, 0.0000, -1776.37, -2252.76, 0.0000, 96, 110, 60
L -1828.76, -2132.96, 0.0000, -1768.37, -2242.76, 0.0000, 150, 170, 96
L -1776.37, -2252.76, 0.0000, -1776.37, -2399.16, 0.0000, 96, 110, 60
L -1768.37, -2242.76, 0.0000, -1768.37, -2389.16, 0.0000, 150, 170, 96
L -1776.37, -2399.16, 0.0000, -1836.76, -2508.96, 0.0000, 96, 110, 60
L -1768.37, -2389.16, 0.0000, -1828.76, -2498.96, 0.0000, 150, 170, 96
L -1836.76, -2508.96, 0.0000, -1957.54, -2508.96, 0.0000, 96, 110, 60
L -1828.76, -2498.96, 0.0000, -1949.54, -2498.96, 0.0000, 150, 170, 96
L -1957.54, -2508.96, 0.0000, -2017.93, -2399.16, 0.0000, 96, 110, 60
L -1949.54, -2498.96, 0.0000, -2009.93, -2389.16, 0.0000, 150, 170, 96
L -2017.93, -2399.16, 0.0000, -2017.93, -2252.76, 0.0000, 96, 110, 60
L -2009.93, -2389.16, 0.0000, -2009.93, -2242.76, 0.0000, 150, 170, 96
L -2017.93, -2252.76, 0.0000, -1957.54, -2142.96, 0.0000, 96, 110, 60
L -2009.93, -2242.76, 0.0000, -1949.54, -2132.96, 0.0000, 150, 170, 96
L -1732.37, -2142.96, 0.0000, -1732.37, -2508.96, 0.0000, 96, 110, 60
L -1724.37, -2132.96, 0.0000, -1724.37, -2498.96, 0.0000, 150, 170, 96
L -1732.37, -2508.96, 0.0000, -1563.28, -2508.96, 0.0000, 96, 110, 60
L -1724.37, -2498.96, 0.0000, -1555.28, -2498.96, 0.0000, 150, 170, 96
L -1563.28, -2508.96, 0.0000, -1502.89, -2435.76, 0.0000, 96, 110, 60
L -1555.28, -2498.96, 0.0000, -1494.89, -2425.76, 0.0000, 150, 170, 96
L -1502.89, -2435.76, 0.0000, -1563.28, -2344.26, 0.0000, 96, 110, 60
L -1494.89, -2425.76, 0.0000, -1555.28, -2334.26, 0.0000, 150, 170, 96
L -1563.28, -2344.26, 0.0000, -1732.37, -2344.26, 0.0000, 96, 110, 60
L -1555.28, -2334.26, 0.0000, -1724.37, -2334.26, 0.0000, 150, 170, 96
L -1647.82, -2344.26, 0.0000, -1490.81, -2142.96, 0.0000, 96, 110, 60
L -1639.82, -2334.26, 0.0000, -1482.81, -2132.96, 0.0000, 150, 170, 96
L -1446.81, -2508.96, 0.0000, -1205.25, -2508.96, 0.0000, 96, 110, 60
L -1438.81, -2498.96, 0.0000, -1197.25, -2498.96, 0.0000, 150, 170, 96
L -1326.03, -2508.96, 0.0000, -1326.03, -2142.96, 0.0000, 96, 110, 60
L -1318.03, -2498.96, 0.0000, -1318.03, -2132.96, 0.0000, 150, 170, 96
L -1161.25, -2142.96, 0.0000, -1161.25, -2508.96, 0.0000, 96, 110, 60
L -1153.25, -2132.96, 0.0000, -1153.25, -2498.96, 0.0000, 150, 170, 96
L -919.69, -2142.96, 0.0000, -919.69, -2508.96, 0.0000, 96, 110, 60
L -911.69, -2132.96, 0.0000, -911.69, -2498.96, 0.0000, 150, 170, 96
L -1161.25, -2325.96, 0.0000, -919.69, -2325.96, 0.0000, 96, 110, 60
L -1153.25, -2315.96, 0.0000, -911.69, -2315.96, 0.0000, 150, 170, 96
L -634.13, -2508.96, 0.0000, -875.69, -2508.96, 0.0000, 96, 110, 60
L -626.13, -2498.96, 0.0000, -867.69, -2498.96, 0.0000, 150, 170, 96
L -875.69, -2508.96, 0.0000, -875.69, -2142.96, 0.0000, 96, 110, 60
L -867.69, -2498.96, 0.0000, -867.69, -2132.96, 0.0000, 150, 170, 96
L -875.69, -2142.96, 0.0000, -634.13, -2142.96, 0.0000, 96, 110, 60
L -867.69, -2132.96, 0.0000, -626.13, -2132.96, 0.0000, 150, 170, 96
L -875.69, -2325.96, 0.0000, -706.60, -2325.96, 0.0000, 96, 110, 60
L -867.69, -2315.96, 0.0000, -698.60, -2315.96, 0.0000, 150, 170, 96
L -590.13, -2142.96, 0.0000, -590.13, -2508.96, 0.0000, 96, 110, 60
L -582.13, -2132.96, 0.0000, -582.13, -2498.96, 0.0000, 150, 170, 96
L -590.13, -2508.96, 0.0000, -421.04, -2508.96, 0.0000, 96, 110, 60
L -582.13, -2498.96, 0.0000, -413.04, -2498.96, 0.0000, 150, 170, 96
L -421.04, -2508.96, 0.0000, -360.65, -2435.76, 0.0000, 96, 110, 60
L -413.04, -2498.96, 0.0000, -352.65, -2425.76, 0.0000, 150, 170, 96
L -360.65, -2435.76, 0.0000, -421.04, -2344.26, 0.0000, 96, 110, 60
L -352.65, -2425.76, 0.0000, -413.04, -2334.26, 0.0000, 150, 170, 96
L -421.04, -2344.26, 0.0000, -590.13, -2344.26, 0.0000, 96, 110, 60
L -413.04, -2334.26, 0.0000, -582.13, -2334.26, 0.0000, 150, 170, 96
L -505.58, -2344.26, 0.0000, -348.57, -2142.96, 0.0000, 96, 110, 60
L -497.58, -2334.26, 0.0000, -340.57, -2132.96, 0.0000, 150, 170, 96
L -304.57, -2142.96, 0.0000, -304.57, -2508.96, 0.0000, 96, 110, 60
L -296.57, -2132.96, 0.0000, -296.57, -2498.96, 0.0000, 150, 170, 96
L -304.57, -2508.96, 0.0000, -63.01, -2142.96, 0.0000, 96, 110, 60
L -296.57, -2498.96, 0.0000, -55.01, -2132.96, 0.0000, 150, 170, 96
L -63.01, -2142.96, 0.0000, -63.01, -2508.96, 0.0000, 96, 110, 60
L -55.01, -2132.96, 0.0000, -55.01, -2498.96, 0.0000, 150, 170, 96
L 266.55, -2142.96, 0.0000, 266.55, -2508.96, 0.0000, 96, 110, 60
L 274.55, -2132.96, 0.0000, 274.55, -2498.96, 0.0000, 150, 170, 96
L 266.55, -2307.66, 0.0000, 471.88, -2508.96, 0.0000, 96, 110, 60
L 274.55, -2297.66, 0.0000, 479.88, -2498.96, 0.0000, 150, 170, 96
L 326.94, -2344.26, 0.0000, 483.95, -2142.96, 0.0000, 96, 110, 60
L 334.94, -2334.26, 0.0000, 491.95, -2132.96, 0.0000, 150, 170, 96
L 552.11, -2142.96, 0.0000, 672.89, -2508.96, 0.0000, 96, 110, 60
L 560.11, -2132.96, 0.0000, 680.89, -2498.96, 0.0000, 150, 170, 96
L 672.89, -2508.96, 0.0000, 793.67, -2142.96, 0.0000, 96, 110, 60
L 680.89, -2498.96, 0.0000, 801.67, -2132.96, 0.0000, 150, 170, 96
L 612.50, -2289.36, 0.0000, 733.28, -2289.36, 0.0000, 96, 110, 60
L 620.50, -2279.36, 0.0000, 741.28, -2279.36, 0.0000, 150, 170, 96
L 837.67, -2142.96, 0.0000, 837.67, -2508.96, 0.0000, 96, 110, 60
L 845.67, -2132.96, 0.0000, 845.67, -2498.96, 0.0000, 150, 170, 96
L 837.67, -2508.96, 0.0000, 1006.76, -2508.96, 0.0000, 96, 110, 60
L 845.67, -2498.96, 0.0000, 1014.76, -2498.96, 0.0000, 150, 170, 96
L 1006.76, -2508.96, 0.0000, 1067.15, -2435.76, 0.0000, 96, 110, 60
L 1014.76, -2498.96, 0.0000, 1075.15, -2425.76, 0.0000, 150, 170, 96
L 1067.15, -2435.76, 0.0000, 1006.76, -2344.26, 0.0000, 96, 110, 60
L 1075.15, -2425.76, 0.0000, 1014.76, -2334.26, 0.0000, 150, 170, 96
L 1006.76, -2344.26, 0.0000, 837.67, -2344.26, 0.0000, 96, 110, 60
L 1014.76, -2334.26, 0.0000, 845.67, -2334.26, 0.0000, 150, 170, 96
L 922.22, -2344.26, 0.0000, 1079.23, -2142.96, 0.0000, 96, 110, 60
L 930.22, -2334.26, 0.0000, 1087.23, -2132.96, 0.0000, 150, 170, 96
L 1123.23, -2142.96, 0.0000, 1244.01, -2508.96, 0.0000, 96, 110, 60
L 1131.23, -2132.96, 0.0000, 1252.01, -2498.96, 0.0000, 150, 170, 96
L 1244.01, -2508.96, 0.0000, 1364.79, -2142.96, 0.0000, 96, 110, 60
L 1252.01, -2498.96, 0.0000, 1372.79, -2132.96, 0.0000, 150, 170, 96
L 1183.62, -2289.36, 0.0000, 1304.40, -2289.36, 0.0000, 96, 110, 60
L 1191.62, -2279.36, 0.0000, 1312.40, -2279.36, 0.0000, 150, 170, 96
L 1408.79, -2142.96, 0.0000, 1408.79, -2508.96, 0.0000, 96, 110, 60
L 1416.79, -2132.96, 0.0000, 1416.79, -2498.96, 0.0000, 150, 170, 96
L 1408.79, -2508.96, 0.0000, 1650.35, -2142.96, 0.0000, 96, 110, 60
L 1416.79, -2498.96, 0.0000, 1658.35, -2132.96, 0.0000, 150, 170, 96
L 1650.35, -2142.96, 0.0000, 1650.35, -2508.96, 0.0000, 96, 110, 60
L 1658.35, -2132.96, 0.0000, 1658.35, -2498.96, 0.0000, 150, 170, 96
L 1694.35, -2142.96, 0.0000, 1815.13, -2508.96, 0.0000, 96, 110, 60
L 1702.35, -2132.96, 0.0000, 1823.13, -2498.96, 0.0000, 150, 170, 96
L 1815.13, -2508.96, 0.0000, 1935.91, -2142.96, 0.0000, 96, 110, 60
L 1823.13, -2498.96, 0.0000, 1943.91, -2132.96, 0.0000, 150, 170, 96
L 1754.74, -2289.36, 0.0000, 1875.52, -2289.36, 0.0000, 96, 110, 60
L 1762.74, -2279.36, 0.0000, 1883.52, -2279.36, 0.0000, 150, 170, 96
L -2333.49, -2096.96, 0.0000, 1965.91, -2096.96, 0.0000, 150, 170, 96
L -2333.49, -2550.96, 0.0000, 1965.91, -2550.96, 0.0000, 150, 170, 96
L -4043.41, 5467.81, 0.0000, -4046.57, 5503.89, 0.0000, 96, 110, 64
L -4046.57, 5503.89, 0.0000, -4055.94, 5538.88, 0.0000, 96, 110, 64
L -4055.94, 5538.88, 0.0000, -4071.25, 5571.71, 0.0000, 96, 110, 64
L -4071.25, 5571.71, 0.0000, -4092.03, 5601.38, 0.0000, 96, 110, 64
L -4092.03, 5601.38, 0.0000, -4117.64, 5626.99, 0.0000, 96, 110, 64
L -4117.64, 5626.99, 0.0000, -4147.31, 5647.77, 0.0000, 96, 110, 64
L -4147.31, 5647.77, 0.0000, -4180.14, 5663.07, 0.0000, 96, 110, 64
L -4180.14, 5663.07, 0.0000, -4215.13, 5672.45, 0.0000, 96, 110, 64
L -4215.13, 5672.45, 0.0000, -4251.21, 5675.61, 0.0000, 96, 110, 64
L -4251.21, 5675.61, 0.0000, -4287.29, 5672.45, 0.0000, 96, 110, 64
L -4287.29, 5672.45, 0.0000, -4322.28, 5663.07, 0.0000, 96, 110, 64
L -4322.28, 5663.07, 0.0000, -4355.11, 5647.77, 0.0000, 96, 110, 64
L -4355.11, 5647.77, 0.0000, -4384.78, 5626.99, 0.0000, 96, 110, 64
L -4384.78, 5626.99, 0.0000, -4410.39, 5601.38, 0.0000, 96, 110, 64
L -4410.39, 5601.38, 0.0000, -4431.17, 5571.71, 0.0000, 96, 110, 64
L -4431.17, 5571.71, 0.0000, -4446.48, 5538.88, 0.0000, 96, 110, 64
L -4446.48, 5538.88, 0.0000, -4455.85, 5503.89, 0.0000, 96, 110, 64
L -4455.85, 5503.89, 0.0000, -4459.01, 5467.81, 0.0000, 96, 110, 64
L -4459.01, 5467.81, 0.0000, -4455.85, 5431.73, 0.0000, 96, 110, 64
L -4455.85, 5431.73, 0.0000, -4446.48, 5396.74, 0.0000, 96, 110, 64
L -4446.48, 5396.74, 0.0000, -4431.17, 5363.91, 0.0000, 96, 110, 64
L -4431.17, 5363.91, 0.0000, -4410.39, 5334.24, 0.0000, 96, 110, 64
L -4410.39, 5334.24, 0.0000, -4384.78, 5308.63, 0.0000, 96, 110, 64
L -4384.78, 5308.63, 0.0000, -4355.11, 5287.85, 0.0000, 96, 110, 64
L -4355.11, 5287.85, 0.0000, -4322.28, 5272.54, 0.0000, 96, 110, 64
L -4322.28, 5272.54, 0.0000, -4287.29, 5263.17, 0.0000, 96, 110, 64
L -4287.29, 5263.17, 0.0000, -4251.21, 5260.01, 0.0000, 96, 110, 64
L -4251.21, 5260.01, 0.0000, -4215.13, 5263.17, 0.0000, 96, 110, 64
L -4215.13, 5263.17, 0.0000, -4180.14, 5272.54, 0.0000, 96, 110, 64
L -4180.14, 5272.54, 0.0000, -4147.31, 5287.85, 0.0000, 96, 110, 64
L -4147.31, 5287.85, 0.0000, -4117.64, 5308.63, 0.0000, 96, 110, 64
L -4117.64, 5308.63, 0.0000, -4092.03, 5334.24, 0.0000, 96, 110, 64
L -4092.03, 5334.24, 0.0000, -4071.25, 5363.91, 0.0000, 96, 110, 64
L -4071.25, 5363.91, 0.0000, -4055.94, 5396.74, 0.0000, 96, 110, 64
L -4055.94, 5396.74, 0.0000, -4046.57, 5431.73, 0.0000, 96, 110, 64
L -4046.57, 5431.73, 0.0000, -4043.41, 5467.81, 0.0000, 96, 110, 64
L -4016.40, 5467.81, 0.0000, -4019.97, 5508.58, 0.0000, 150, 170, 96
L -4019.97, 5508.58, 0.0000, -4030.56, 5548.12, 0.0000, 150, 170, 96
L -4030.56, 5548.12, 0.0000, -4047.86, 5585.21, 0.0000, 150, 170, 96
L -4047.86, 5585.21, 0.0000, -4071.33, 5618.74, 0.0000, 150, 170, 96
L -4071.33, 5618.74, 0.0000, -4100.28, 5647.68, 0.0000, 150, 170, 96
L -4100.28, 5647.68, 0.0000, -4133.80, 5671.16, 0.0000, 150, 170, 96
L -4133.80, 5671.16, 0.0000, -4170.90, 5688.46, 0.0000, 150, 170, 96
L -4170.90, 5688.46, 0.0000, -4210.44, 5699.05, 0.0000, 150, 170, 96
