P 2622.00, -2245.50, 0.0000, 70, 62, 52, 3, N
P 2622.00, -2014.50, 0.0000, 70, 62, 52, 1, S
P 2737.50, -2130.00, 0.0000, 70, 62, 52, 1, E
P 2506.50, -2130.00, 0.0000, 70, 62, 52, 1, W
L 669.40, 2503.00, 0.0000, 447.64, 2449.34, 0.0000, 70, 62, 52
L 447.64, 2449.34, 0.0000, 225.88, 2503.00, 0.0000, 70, 62, 52
L 225.88, 2503.00, 0.0000, 4.12, 2472.34, 0.0000, 70, 62, 52
L 4.12, 2472.34, 0.0000, -217.64, 2503.00, 0.0000, 70, 62, 52
L -217.64, 2503.00, 0.0000, -439.40, 2454.81, 0.0000, 70, 62, 52
L -439.40, 2454.81, 0.0000, -661.16, 2503.00, 0.0000, 70, 62, 52
L -661.16, 2503.00, 0.0000, -882.92, 2480.89, 0.0000, 70, 62, 52
L -882.92, 2480.89, 0.0000, -1104.68, 2503.00, 0.0000, 70, 62, 52
L -1104.68, 2503.00, 0.0000, -1326.44, 2462.86, 0.0000, 70, 62, 52
L -1326.44, 2462.86, 0.0000, -1548.20, 2503.00, 0.0000, 70, 62, 52
L -1548.20, 2503.00, 0.0000, -1769.96, 2473.31, 0.0000, 70, 62, 52
L -1769.96, 2473.31, 0.0000, -1991.72, 2503.00, 0.0000, 70, 62, 52
L -1991.72, 2503.00, 0.0000, -2213.48, 2463.73, 0.0000, 70, 62, 52
L -2213.48, 2463.73, 0.0000, -2435.24, 2503.00, 0.0000, 70, 62, 52
L -2435.24, 2503.00, 0.0000, -2657.00, 2477.03, 0.0000, 70, 62, 52
L -2657.00, 2503.00, 0.0000, -2629.55, 2280.36, 0.0000, 70, 62, 52
L -2629.55, 2280.36, 0.0000, -2657.00, 2057.73, 0.0000, 70, 62, 52
L -2657.00, 2057.73, 0.0000, -2597.53, 1835.09, 0.0000, 70, 62, 52
L -2597.53, 1835.09, 0.0000, -2657.00, 1612.45, 0.0000, 70, 62, 52
L -2657.00, 1612.45, 0.0000, -2630.51, 1389.82, 0.0000, 70, 62, 52
L -2630.51, 1389.82, 0.0000, -2657.00, 1167.18, 0.0000, 70, 62, 52
L -2657.00, 1167.18, 0.0000, -2614.91, 944.55, 0.0000, 70, 62, 52
L -2614.91, 944.55, 0.0000, -2657.00, 721.91, 0.0000, 70, 62, 52
L -2657.00, 721.91, 0.0000, -2632.94, 499.27, 0.0000, 70, 62, 52
L -2632.94, 499.27, 0.0000, -2657.00, 276.64, 0.0000, 70, 62, 52
L -2657.00, 276.64, 0.0000, -2617.20, 54.00, 0.0000, 70, 62, 52
L -2617.20, 54.00, 0.0000, -2657.00, -168.64, 0.0000, 70, 62, 52
L -2657.00, -168.64, 0.0000, -2623.27, -391.27, 0.0000, 70, 62, 52
L -2623.27, -391.27, 0.0000, -2657.00, -613.91, 0.0000, 70, 62, 52
L -2657.00, -613.91, 0.0000, -2609.76, -836.55, 0.0000, 70, 62, 52
L -2609.76, -836.55, 0.0000, -2657.00, -1059.18, 0.0000, 70, 62, 52
L -2657.00, -1059.18, 0.0000, -2632.37, -1281.82, 0.0000, 70, 62, 52
L -2632.37, -1281.82, 0.0000, -2657.00, -1504.45, 0.0000, 70, 62, 52
L -2657.00, -1504.45, 0.0000, -2607.26, -1727.09, 0.0000, 70, 62, 52
L -2607.26, -1727.09, 0.0000, -2657.00, -1949.73, 0.0000, 70, 62, 52
L -2657.00, -1949.73, 0.0000, -2597.92, -2172.36, 0.0000, 70, 62, 52
L -2597.92, -2172.36, 0.0000, -2657.00, -2395.00, 0.0000, 70, 62, 52
L -2567.00, -2305.00, 0.0000, -2269.00, -2287.44, 0.0000, 120, 104, 80
L -2269.00, -2287.44, 0.0000, -1971.00, -2305.00, 0.0000, 120, 104, 80
L -1971.00, -2305.00, 0.0000, -1673.00, -2277.14, 0.0000, 120, 104, 80
L -1673.00, -2277.14, 0.0000, -1375.00, -2305.00, 0.0000, 120, 104, 80
L -1375.00, -2305.00, 0.0000, -1077.00, -2281.68, 0.0000, 120, 104, 80
L -1077.00, -2281.68, 0.0000, -779.00, -2305.00, 0.0000, 120, 104, 80
L -779.00, -2305.00, 0.0000, -481.00, -2289.78, 0.0000, 120, 104, 80
L -481.00, -2289.78, 0.0000, -183.00, -2305.00, 0.0000, 120, 104, 80
L -183.00, -2305.00, 0.0000, 115.00, -2289.77, 0.0000, 120, 104, 80
L 115.00, -2289.77, 0.0000, 413.00, -2305.00, 0.0000, 120, 104, 80
L 413.00, -2305.00, 0.0000, 711.00, -2291.35, 0.0000, 120, 104, 80
L 711.00, -2291.35, 0.0000, 1009.00, -2305.00, 0.0000, 120, 104, 80
L 1009.00, -2305.00, 0.0000, 1307.00, -2279.22, 0.0000, 120, 104, 80
L 1307.00, -2279.22, 0.0000, 1605.00, -2305.00, 0.0000, 120, 104, 80
L 1605.00, -2305.00, 0.0000, 1903.00, -2293.27, 0.0000, 120, 104, 80
L 1903.00, -2293.27, 0.0000, 2201.00, -2305.00, 0.0000, 120, 104, 80
L 2201.00, -2305.00, 0.0000, 2499.00, -2273.35, 0.0000, 120, 104, 80
L 2499.00, -2273.35, 0.0000, 2797.00, -2305.00, 0.0000, 120, 104, 80
L 2797.00, -2305.00, 0.0000, 2772.90, -2010.12, 0.0000, 120, 104, 80
L 2772.90, -2010.12, 0.0000, 2797.00, -1715.25, 0.0000, 120, 104, 80
L 2797.00, -1715.25, 0.0000, 2783.41, -1420.38, 0.0000, 120, 104, 80
L 2783.41, -1420.38, 0.0000, 2797.00, -1125.50, 0.0000, 120, 104, 80
L 2797.00, -1125.50, 0.0000, 2768.93, -830.62, 0.0000, 120, 104, 80
L 2768.93, -830.62, 0.0000, 2797.00, -535.75, 0.0000, 120, 104, 80
L 2797.00, -535.75, 0.0000, 2782.19, -240.88, 0.0000, 120, 104, 80
L 2782.19, -240.88, 0.0000, 2797.00, 54.00, 0.0000, 120, 104, 80
L 2797.00, 54.00, 0.0000, 2770.06, 348.88, 0.0000, 120, 104, 80
L 2770.06, 348.88, 0.0000, 2797.00, 643.75, 0.0000, 120, 104, 80
L 2797.00, 643.75, 0.0000, 2771.27, 938.62, 0.0000, 120, 104, 80
L 2771.27, 938.62, 0.0000, 2797.00, 1233.50, 0.0000, 120, 104, 80
L 2797.00, 1233.50, 0.0000, 2780.97, 1528.38, 0.0000, 120, 104, 80
L 2780.97, 1528.38, 0.0000, 2797.00, 1823.25, 0.0000, 120, 104, 80
L 2797.00, 1823.25, 0.0000, 2785.22, 2118.12, 0.0000, 120, 104, 80
L 2785.22, 2118.12, 0.0000, 2797.00, 2413.00, 0.0000, 120, 104, 80
L 2797.00, 2413.00, 0.0000, 2499.00, 2391.34, 0.0000, 120, 104, 80
L 2499.00, 2391.34, 0.0000, 2201.00, 2413.00, 0.0000, 120, 104, 80
L 2201.00, 2413.00, 0.0000, 1903.00, 2391.63, 0.0000, 120, 104, 80
L 1903.00, 2391.63, 0.0000, 1605.00, 2413.00, 0.0000, 120, 104, 80
L 1605.00, 2413.00, 0.0000, 1307.00, 2389.35, 0.0000, 120, 104, 80
L 1307.00, 2389.35, 0.0000, 1009.00, 2413.00, 0.0000, 120, 104, 80
L 1009.00, 2413.00, 0.0000, 711.00, 2393.75, 0.0000, 120, 104, 80
L 711.00, 2393.75, 0.0000, 413.00, 2413.00, 0.0000, 120, 104, 80
L 413.00, 2413.00, 0.0000, 115.00, 2387.98, 0.0000, 120, 104, 80
L 115.00, 2387.98, 0.0000, -183.00, 2413.00, 0.0000, 120, 104, 80
L -183.00, 2413.00, 0.0000, -481.00, 2388.73, 0.0000, 120, 104, 80
L -481.00, 2388.73, 0.0000, -779.00, 2413.00, 0.0000, 120, 104, 80
L -779.00, 2413.00, 0.0000, -1077.00, 2381.80, 0.0000, 120, 104, 80
L -1077.00, 2381.80, 0.0000, -1375.00, 2413.00, 0.0000, 120, 104, 80
L -1375.00, 2413.00, 0.0000, -1673.00, 2400.49, 0.0000, 120, 104, 80
L -1673.00, 2400.49, 0.0000, -1971.00, 2413.00, 0.0000, 120, 104, 80
L -1971.00, 2413.00, 0.0000, -2269.00, 2389.32, 0.0000, 120, 104, 80
L -2269.00, 2389.32, 0.0000, -2567.00, 2413.00, 0.0000, 120, 104, 80
L -2567.00, 2413.00, 0.0000, -2553.57, 2118.12, 0.0000, 120, 104, 80
L -2553.57, 2118.12, 0.0000, -2567.00, 1823.25, 0.0000, 120, 104, 80
L -2567.00, 1823.25, 0.0000, -2549.52, 1528.38, 0.0000, 120, 104, 80
L -2549.52, 1528.38, 0.0000, -2567.00, 1233.50, 0.0000, 120, 104, 80
L -2567.00, 1233.50, 0.0000, -2534.97, 938.62, 0.0000, 120, 104, 80
L -2534.97, 938.62, 0.0000, -2567.00, 643.75, 0.0000, 120, 104, 80
L -2567.00, 643.75, 0.0000, -2549.07, 348.88, 0.0000, 120, 104, 80
L -2549.07, 348.88, 0.0000, -2567.00, 54.00, 0.0000, 120, 104, 80
L -2567.00, 54.00, 0.0000, -2543.51, -240.88, 0.0000, 120, 104, 80
L -2543.51, -240.88, 0.0000, -2567.00, -535.75, 0.0000, 120, 104, 80
L -2567.00, -535.75, 0.0000, -2544.28, -830.62, 0.0000, 120, 104, 80
L -2544.28, -830.62, 0.0000, -2567.00, -1125.50, 0.0000, 120, 104, 80
L -2567.00, -1125.50, 0.0000, -2545.98, -1420.38, 0.0000, 120, 104, 80
L -2545.98, -1420.38, 0.0000, -2567.00, -1715.25, 0.0000, 120, 104, 80
L -2567.00, -1715.25, 0.0000, -2538.66, -2010.12, 0.0000, 120, 104, 80
L -2538.66, -2010.12, 0.0000, -2567.00, -2305.00, 0.0000, 120, 104, 80
L -2445.08, -2235.00, 0.0000, -2456.48, -2220.25, 0.0000, 96, 104, 120
L -2456.48, -2220.25, 0.0000, -2457.23, -2201.63, 0.0000, 96, 104, 120
L -2457.23, -2201.63, 0.0000, -2475.44, -2197.66, 0.0000, 96, 104, 120
L -2475.44, -2197.66, 0.0000, -2487.98, -2183.87, 0.0000, 96, 104, 120
L -2487.98, -2183.87, 0.0000, -2504.49, -2192.54, 0.0000, 96, 104, 120
L -2504.49, -2192.54, 0.0000, -2522.96, -2190.04, 0.0000, 96, 104, 120
L -2522.96, -2190.04, 0.0000, -2530.03, -2207.28, 0.0000, 96, 104, 120
L -2530.03, -2207.28, 0.0000, -2545.79, -2217.24, 0.0000, 96, 104, 120
L -2545.79, -2217.24, 0.0000, -2540.12, -2235.00, 0.0000, 96, 104, 120
L -2540.12, -2235.00, 0.0000, -2545.79, -2252.76, 0.0000, 96, 104, 120
L -2545.79, -2252.76, 0.0000, -2530.03, -2262.72, 0.0000, 96, 104, 120
L -2530.03, -2262.72, 0.0000, -2522.96, -2279.96, 0.0000, 96, 104, 120
L -2522.96, -2279.96, 0.0000, -2504.49, -2277.46, 0.0000, 96, 104, 120
L -2504.49, -2277.46, 0.0000, -2487.98, -2286.13, 0.0000, 96, 104, 120
L -2487.98, -2286.13, 0.0000, -2475.44, -2272.34, 0.0000, 96, 104, 120
L -2475.44, -2272.34, 0.0000, -2457.23, -2268.37, 0.0000, 96, 104, 120
L -2457.23, -2268.37, 0.0000, -2456.48, -2249.75, 0.0000, 96, 104, 120
L -2456.48, -2249.75, 0.0000, -2445.08, -2235.00, 0.0000, 96, 104, 120
L -2481.16, -2235.00, 0.0000, -2485.80, -2223.80, 0.0000, 96, 104, 120
L -2485.80, -2223.80, 0.0000, -2497.00, -2219.16, 0.0000, 96, 104, 120
L -2497.00, -2219.16, 0.0000, -2508.20, -2223.80, 0.0000, 96, 104, 120
L -2508.20, -2223.80, 0.0000, -2512.84, -2235.00, 0.0000, 96, 104, 120
L -2512.84, -2235.00, 0.0000, -2508.20, -2246.20, 0.0000, 96, 104, 120
L -2508.20, -2246.20, 0.0000, -2497.00, -2250.84, 0.0000, 96, 104, 120
L -2497.00, -2250.84, 0.0000, -2485.80, -2246.20, 0.0000, 96, 104, 120
L -2485.80, -2246.20, 0.0000, -2481.16, -2235.00, 0.0000, 96, 104, 120
L 2778.92, -2235.00, 0.0000, 2767.52, -2220.25, 0.0000, 96, 104, 120
L 2767.52, -2220.25, 0.0000, 2766.77, -2201.63, 0.0000, 96, 104, 120
L 2766.77, -2201.63, 0.0000, 2748.56, -2197.66, 0.0000, 96, 104, 120
L 2748.56, -2197.66, 0.0000, 2736.02, -2183.87, 0.0000, 96, 104, 120
L 2736.02, -2183.87, 0.0000, 2719.51, -2192.54, 0.0000, 96, 104, 120
L 2719.51, -2192.54, 0.0000, 2701.04, -2190.04, 0.0000, 96, 104, 120
L 2701.04, -2190.04, 0.0000, 2693.97, -2207.28, 0.0000, 96, 104, 120
L 2693.97, -2207.28, 0.0000, 2678.21, -2217.24, 0.0000, 96, 104, 120
L 2678.21, -2217.24, 0.0000, 2683.88, -2235.00, 0.0000, 96, 104, 120
L 2683.88, -2235.00, 0.0000, 2678.21, -2252.76, 0.0000, 96, 104, 120
L 2678.21, -2252.76, 0.0000, 2693.97, -2262.72, 0.0000, 96, 104, 120
L 2693.97, -2262.72, 0.0000, 2701.04, -2279.96, 0.0000, 96, 104, 120
L 2701.04, -2279.96, 0.0000, 2719.51, -2277.46, 0.0000, 96, 104, 120
L 2719.51, -2277.46, 0.0000, 2736.02, -2286.13, 0.0000, 96, 104, 120
L 2736.02, -2286.13, 0.0000, 2748.56, -2272.34, 0.0000, 96, 104, 120
L 2748.56, -2272.34, 0.0000, 2766.77, -2268.37, 0.0000, 96, 104, 120
L 2766.77, -2268.37, 0.0000, 2767.52, -2249.75, 0.0000, 96, 104, 120
L 2767.52, -2249.75, 0.0000, 2778.92, -2235.00, 0.0000, 96, 104, 120
L 2742.84, -2235.00, 0.0000, 2738.20, -2223.80, 0.0000, 96, 104, 120
L 2738.20, -2223.80, 0.0000, 2727.00, -2219.16, 0.0000, 96, 104, 120
L 2727.00, -2219.16, 0.0000, 2715.80, -2223.80, 0.0000, 96, 104, 120
L 2715.80, -2223.80, 0.0000, 2711.16, -2235.00, 0.0000, 96, 104, 120
L 2711.16, -2235.00, 0.0000, 2715.80, -2246.20, 0.0000, 96, 104, 120
L 2715.80, -2246.20, 0.0000, 2727.00, -2250.84, 0.0000, 96, 104, 120
L 2727.00, -2250.84, 0.0000, 2738.20, -2246.20, 0.0000, 96, 104, 120
L 2738.20, -2246.20, 0.0000, 2742.84, -2235.00, 0.0000, 96, 104, 120
L -2445.08, 2343.00, 0.0000, -2456.48, 2357.75, 0.0000, 96, 104, 120
L -2456.48, 2357.75, 0.0000, -2457.23, 2376.37, 0.0000, 96, 104, 120
L -2457.23, 2376.37, 0.0000, -2475.44, 2380.34, 0.0000, 96, 104, 120
L -2475.44, 2380.34, 0.0000, -2487.98, 2394.13, 0.0000, 96, 104, 120
L -2487.98, 2394.13, 0.0000, -2504.49, 2385.46, 0.0000, 96, 104, 120
L -2504.49, 2385.46, 0.0000, -2522.96, 2387.96, 0.0000, 96, 104, 120
L -2522.96, 2387.96, 0.0000, -2530.03, 2370.72, 0.0000, 96, 104, 120
L -2530.03, 2370.72, 0.0000, -2545.79, 2360.76, 0.0000, 96, 104, 120
L -2545.79, 2360.76, 0.0000, -2540.12, 2343.00, 0.0000, 96, 104, 120
L -2540.12, 2343.00, 0.0000, -2545.79, 2325.24, 0.0000, 96, 104, 120
L -2545.79, 2325.24, 0.0000, -2530.03, 2315.28, 0.0000, 96, 104, 120
L -2530.03, 2315.28, 0.0000, -2522.96, 2298.04, 0.0000, 96, 104, 120
L -2522.96, 2298.04, 0.0000, -2504.49, 2300.54, 0.0000, 96, 104, 120
L -2504.49, 2300.54, 0.0000, -2487.98, 2291.87, 0.0000, 96, 104, 120
L -2487.98, 2291.87, 0.0000, -2475.44, 2305.66, 0.0000, 96, 104, 120
L -2475.44, 2305.66, 0.0000, -2457.23, 2309.63, 0.0000, 96, 104, 120
L -2457.23, 2309.63, 0.0000, -2456.48, 2328.25, 0.0000, 96, 104, 120
L -2456.48, 2328.25, 0.0000, -2445.08, 2343.00, 0.0000, 96, 104, 120
L -2481.16, 2343.00, 0.0000, -2485.80, 2354.20, 0.0000, 96, 104, 120
L -2485.80, 2354.20, 0.0000, -2497.00, 2358.84, 0.0000, 96, 104, 120
L -2497.00, 2358.84, 0.0000, -2508.20, 2354.20, 0.0000, 96, 104, 120
L -2508.20, 2354.20, 0.0000, -2512.84, 2343.00, 0.0000, 96, 104, 120
L -2512.84, 2343.00, 0.0000, -2508.20, 2331.80, 0.0000, 96, 104, 120
L -2508.20, 2331.80, 0.0000, -2497.00, 2327.16, 0.0000, 96, 104, 120
L -2497.00, 2327.16, 0.0000, -2485.80, 2331.80, 0.0000, 96, 104, 120
L -2485.80, 2331.80, 0.0000, -2481.16, 2343.00, 0.0000, 96, 104, 120
L 2778.92, 2343.00, 0.0000, 2767.52, 2357.75, 0.0000, 96, 104, 120
L 2767.52, 2357.75, 0.0000, 2766.77, 2376.37, 0.0000, 96, 104, 120
L 2766.77, 2376.37, 0.0000, 2748.56, 2380.34, 0.0000, 96, 104, 120
L 2748.56, 2380.34, 0.0000, 2736.02, 2394.13, 0.0000, 96, 104, 120
L 2736.02, 2394.13, 0.0000, 2719.51, 2385.46, 0.0000, 96, 104, 120
L 2719.51, 2385.46, 0.0000, 2701.04, 2387.96, 0.0000, 96, 104, 120
L 2701.04, 2387.96, 0.0000, 2693.97, 2370.72, 0.0000, 96, 104, 120
L 2693.97, 2370.72, 0.0000, 2678.21, 2360.76, 0.0000, 96, 104, 120
L 2678.21, 2360.76, 0.0000, 2683.88, 2343.00, 0.0000, 96, 104, 120
L 2683.88, 2343.00, 0.0000, 2678.21, 2325.24, 0.0000, 96, 104, 120
L 2678.21, 2325.24, 0.0000, 2693.97, 2315.28, 0.0000, 96, 104, 120
L 2693.97, 2315.28, 0.0000, 2701.04, 2298.04, 0.0000, 96, 104, 120
L 2701.04, 2298.04, 0.0000, 2719.51, 2300.54, 0.0000, 96, 104, 120
L 2719.51, 2300.54, 0.0000, 2736.02, 2291.87, 0.0000, 96, 104, 120
L 2736.02, 2291.87, 0.0000, 2748.56, 2305.66, 0.0000, 96, 104, 120
L 2748.56, 2305.66, 0.0000, 2766.77, 2309.63, 0.0000, 96, 104, 120
L 2766.77, 2309.63, 0.0000, 2767.52, 2328.25, 0.0000, 96, 104, 120
L 2767.52, 2328.25, 0.0000, 2778.92, 2343.00, 0.0000, 96, 104, 120
L 2742.84, 2343.00, 0.0000, 2738.20, 2354.20, 0.0000, 96, 104, 120
L 2738.20, 2354.20, 0.0000, 2727.00, 2358.84, 0.0000, 96, 104, 120
L 2727.00, 2358.84, 0.0000, 2715.80, 2354.20, 0.0000, 96, 104, 120
L 2715.80, 2354.20, 0.0000, 2711.16, 2343.00, 0.0000, 96, 104, 120
L 2711.16, 2343.00, 0.0000, 2715.80, 2331.80, 0.0000, 96, 104, 120
L 2715.80, 2331.80, 0.0000, 2727.00, 2327.16, 0.0000, 96, 104, 120
L 2727.00, 2327.16, 0.0000, 2738.20, 2331.80, 0.0000, 96, 104, 120
L 2738.20, 2331.80, 0.0000, 2742.84, 2343.00, 0.0000, 96, 104, 120
L -1683.50, -2237.50, 0.0000, -1716.50, -2275.00, 0.0000, 70, 62, 52
L -1675.50, -2227.50, 0.0000, -1708.50, -2265.00, 0.0000, 150, 120, 80
L -1716.50, -2275.00, 0.0000, -1815.50, -2275.00, 0.0000, 70, 62, 52
L -1708.50, -2265.00, 0.0000, -1807.50, -2265.00, 0.0000, 150, 120, 80
L -1815.50, -2275.00, 0.0000, -1848.50, -2230.00, 0.0000, 70, 62, 52
L -1807.50, -2265.00, 0.0000, -1840.50, -2220.00, 0.0000, 150, 120, 80
L -1848.50, -2230.00, 0.0000, -1848.50, -2175.00, 0.0000, 70, 62, 52
L -1840.50, -2220.00, 0.0000, -1840.50, -2165.00, 0.0000, 150, 120, 80
L -1848.50, -2175.00, 0.0000, -1815.50, -2150.00, 0.0000, 70, 62, 52
L -1840.50, -2165.00, 0.0000, -1807.50, -2140.00, 0.0000, 150, 120, 80
L -1815.50, -2150.00, 0.0000, -1716.50, -2150.00, 0.0000, 70, 62, 52
L -1807.50, -2140.00, 0.0000, -1708.50, -2140.00, 0.0000, 150, 120, 80
L -1716.50, -2150.00, 0.0000, -1683.50, -2120.00, 0.0000, 70, 62, 52
L -1708.50, -2140.00, 0.0000, -1675.50, -2110.00, 0.0000, 150, 120, 80
L -1683.50, -2120.00, 0.0000, -1683.50, -2065.00, 0.0000, 70, 62, 52
