P 292.2700, -1059.5800, 0.0000, 150, 110, 50, 3, N
P 292.2700, -880.3800, 0.0000, 120, 96, 54, 1, S
P 381.8700, -969.9800, 0.0000, 120, 96, 54, 1, E
P 202.6700, -969.9800, 0.0000, 120, 96, 54, 1, W
L 587.84, 696.78, 0.0000, 426.06, 688.73, 0.0000, 176, 146, 74
L 426.06, 688.73, 0.0000, 264.28, 696.78, 0.0000, 176, 146, 74
L 264.28, 696.78, 0.0000, 102.50, 682.37, 0.0000, 176, 146, 74
L 102.50, 682.37, 0.0000, -59.28, 696.78, 0.0000, 176, 146, 74
L -59.28, 696.78, 0.0000, -221.06, 688.40, 0.0000, 176, 146, 74
L -221.06, 688.40, 0.0000, -382.85, 696.78, 0.0000, 176, 146, 74
L -382.85, 696.78, 0.0000, -544.63, 685.10, 0.0000, 176, 146, 74
L -544.63, 685.10, 0.0000, -706.41, 696.78, 0.0000, 176, 146, 74
L -706.41, 696.78, 0.0000, -868.19, 685.53, 0.0000, 176, 146, 74
L -868.19, 685.53, 0.0000, -1029.97, 696.78, 0.0000, 176, 146, 74
L -1029.97, 696.78, 0.0000, -1191.75, 688.73, 0.0000, 176, 146, 74
L -1191.75, 688.73, 0.0000, -1353.53, 696.78, 0.0000, 176, 146, 74
L -1353.53, 696.78, 0.0000, -1340.47, 534.93, 0.0000, 176, 146, 74
L -1340.47, 534.93, 0.0000, -1353.53, 373.07, 0.0000, 176, 146, 74
L -1353.53, 373.07, 0.0000, -1339.41, 211.22, 0.0000, 176, 146, 74
L -1339.41, 211.22, 0.0000, -1353.53, 49.36, 0.0000, 176, 146, 74
L -1353.53, 49.36, 0.0000, -1345.14, -112.49, 0.0000, 176, 146, 74
L -1345.14, -112.49, 0.0000, -1353.53, -274.35, 0.0000, 176, 146, 74
L -1353.53, -274.35, 0.0000, -1345.16, -436.20, 0.0000, 176, 146, 74
L -1345.16, -436.20, 0.0000, -1353.53, -598.06, 0.0000, 176, 146, 74
L -1353.53, -598.06, 0.0000, -1346.95, -759.91, 0.0000, 176, 146, 74
L -1346.95, -759.91, 0.0000, -1353.53, -921.77, 0.0000, 176, 146, 74
L -1353.53, -921.77, 0.0000, -1347.14, -1083.62, 0.0000, 176, 146, 74
L -668.7698, 240.8777, 0.0000, -670.8398, 220.8677, 0.0000, 98, 88, 60
L -670.8398, 220.8677, 0.0000, -645.9998, 220.8677, 0.0000, 98, 88, 60
L -645.9998, 220.8677, 0.0000, -648.0698, 240.8777, 0.0000, 98, 88, 60
L -648.0698, 240.8777, 0.0000, -668.7698, 240.8777, 0.0000, 98, 88, 60
L -652.5548, 216.7277, 0.0000, -653.6749, 219.5667, 0.0000, 98, 88, 60
L -653.6749, 219.5667, 0.0000, -656.6074, 221.3213, 0.0000, 98, 88, 60
L -656.6074, 221.3213, 0.0000, -660.2322, 221.3213, 0.0000, 98, 88, 60
L -660.2322, 221.3213, 0.0000, -663.1647, 219.5667, 0.0000, 98, 88, 60
L -663.1647, 219.5667, 0.0000, -664.2848, 216.7277, 0.0000, 98, 88, 60
L -664.2848, 216.7277, 0.0000, -663.1647, 213.8887, 0.0000, 98, 88, 60
L -663.1647, 213.8887, 0.0000, -660.2322, 212.1341, 0.0000, 98, 88, 60
L -660.2322, 212.1341, 0.0000, -656.6074, 212.1341, 0.0000, 98, 88, 60
L -656.6074, 212.1341, 0.0000, -653.6749, 213.8887, 0.0000, 98, 88, 60
L -653.6749, 213.8887, 0.0000, -652.5548, 216.7277, 0.0000, 98, 88, 60
L -661.8698, 220.1777, 0.0000, -663.2498, 225.6977, 0.0000, 98, 88, 60
L -654.9698, 220.1777, 0.0000, -653.5898, 225.6977, 0.0000, 98, 88, 60
L -646.5173, 222.9377, 0.0000, -643.2398, 238.8077, 0.0000, 98, 88, 60
L -644.6198, 236.7377, 0.0000, -639.0998, 227.0777, 0.0000, 98, 88, 60
L -639.0998, 227.0777, 0.0000, -642.5498, 225.0077, 0.0000, 98, 88, 60
L -642.5498, 225.0077, 0.0000, -646.6898, 234.6677, 0.0000, 98, 88, 60
L -646.6898, 234.6677, 0.0000, -644.6198, 236.7377, 0.0000, 98, 88, 60
L -664.1123, 240.8777, 0.0000, -664.6298, 250.5377, 0.0000, 98, 88, 60
L -652.7273, 240.8777, 0.0000, -652.2098, 250.5377, 0.0000, 98, 88, 60
L -928.0315, 74.3866, 0.0000, -930.1015, 54.3766, 0.0000, 98, 88, 60
L -930.1015, 54.3766, 0.0000, -905.2615, 54.3766, 0.0000, 98, 88, 60
L -905.2615, 54.3766, 0.0000, -907.3315, 74.3866, 0.0000, 98, 88, 60
L -907.3315, 74.3866, 0.0000, -928.0315, 74.3866, 0.0000, 98, 88, 60
L -911.8165, 50.2366, 0.0000, -912.9366, 53.0756, 0.0000, 98, 88, 60
L -912.9366, 53.0756, 0.0000, -915.8691, 54.8302, 0.0000, 98, 88, 60
L -915.8691, 54.8302, 0.0000, -919.4939, 54.8302, 0.0000, 98, 88, 60
L -919.4939, 54.8302, 0.0000, -922.4264, 53.0756, 0.0000, 98, 88, 60
L -922.4264, 53.0756, 0.0000, -923.5465, 50.2366, 0.0000, 98, 88, 60
L -923.5465, 50.2366, 0.0000, -922.4264, 47.3976, 0.0000, 98, 88, 60
L -922.4264, 47.3976, 0.0000, -919.4939, 45.6430, 0.0000, 98, 88, 60
L -919.4939, 45.6430, 0.0000, -915.8691, 45.6430, 0.0000, 98, 88, 60
L -915.8691, 45.6430, 0.0000, -912.9366, 47.3976, 0.0000, 98, 88, 60
L -912.9366, 47.3976, 0.0000, -911.8165, 50.2366, 0.0000, 98, 88, 60
L -921.1315, 53.6866, 0.0000, -922.5115, 59.2066, 0.0000, 98, 88, 60
L -914.2315, 53.6866, 0.0000, -912.8515, 59.2066, 0.0000, 98, 88, 60
L -905.7790, 56.4466, 0.0000, -902.5015, 72.3166, 0.0000, 98, 88, 60
L -903.8815, 70.2466, 0.0000, -898.3615, 60.5866, 0.0000, 98, 88, 60
L -898.3615, 60.5866, 0.0000, -901.8115, 58.5166, 0.0000, 98, 88, 60
L -901.8115, 58.5166, 0.0000, -905.9515, 68.1766, 0.0000, 98, 88, 60
L -905.9515, 68.1766, 0.0000, -903.8815, 70.2466, 0.0000, 98, 88, 60
L -923.3740, 74.3866, 0.0000, -923.8915, 84.0466, 0.0000, 98, 88, 60
L -911.9890, 74.3866, 0.0000, -911.4715, 84.0466, 0.0000, 98, 88, 60
L -986.0390, 264.3811, 0.0000, -988.1090, 244.3711, 0.0000, 98, 88, 60
L -988.1090, 244.3711, 0.0000, -963.2690, 244.3711, 0.0000, 98, 88, 60
L -963.2690, 244.3711, 0.0000, -965.3390, 264.3811, 0.0000, 98, 88, 60
L -965.3390, 264.3811, 0.0000, -986.0390, 264.3811, 0.0000, 98, 88, 60
L -969.8240, 240.2311, 0.0000, -970.9441, 243.0701, 0.0000, 98, 88, 60
L -970.9441, 243.0701, 0.0000, -973.8766, 244.8247, 0.0000, 98, 88, 60
L -973.8766, 244.8247, 0.0000, -977.5014, 244.8247, 0.0000, 98, 88, 60
L -977.5014, 244.8247, 0.0000, -980.4339, 243.0701, 0.0000, 98, 88, 60
L -980.4339, 243.0701, 0.0000, -981.5540, 240.2311, 0.0000, 98, 88, 60
L -981.5540, 240.2311, 0.0000, -980.4339, 237.3921, 0.0000, 98, 88, 60
L -980.4339, 237.3921, 0.0000, -977.5014, 235.6375, 0.0000, 98, 88, 60
L -977.5014, 235.6375, 0.0000, -973.8766, 235.6375, 0.0000, 98, 88, 60
L -973.8766, 235.6375, 0.0000, -970.9441, 237.3921, 0.0000, 98, 88, 60
L -970.9441, 237.3921, 0.0000, -969.8240, 240.2311, 0.0000, 98, 88, 60
L -979.1390, 243.6811, 0.0000, -980.5190, 249.2011, 0.0000, 98, 88, 60
L -972.2390, 243.6811, 0.0000, -970.8590, 249.2011, 0.0000, 98, 88, 60
L -963.7865, 246.4411, 0.0000, -960.5090, 262.3111, 0.0000, 98, 88, 60
L -961.8890, 260.2411, 0.0000, -956.3690, 250.5811, 0.0000, 98, 88, 60
L -956.3690, 250.5811, 0.0000, -959.8190, 248.5111, 0.0000, 98, 88, 60
L -959.8190, 248.5111, 0.0000, -963.9590, 258.1711, 0.0000, 98, 88, 60
L -963.9590, 258.1711, 0.0000, -961.8890, 260.2411, 0.0000, 98, 88, 60
L -981.3815, 264.3811, 0.0000, -981.8990, 274.0411, 0.0000, 98, 88, 60
L -969.9965, 264.3811, 0.0000, -969.4790, 274.0411, 0.0000, 98, 88, 60
L -924.1063, 150.4723, 0.0000, -926.1763, 130.4623, 0.0000, 98, 88, 60
L -926.1763, 130.4623, 0.0000, -901.3363, 130.4623, 0.0000, 98, 88, 60
L -901.3363, 130.4623, 0.0000, -903.4063, 150.4723, 0.0000, 98, 88, 60
L -903.4063, 150.4723, 0.0000, -924.1063, 150.4723, 0.0000, 98, 88, 60
L -907.8913, 126.3223, 0.0000, -909.0114, 129.1613, 0.0000, 98, 88, 60
L -909.0114, 129.1613, 0.0000, -911.9439, 130.9159, 0.0000, 98, 88, 60
L -911.9439, 130.9159, 0.0000, -915.5686, 130.9159, 0.0000, 98, 88, 60
L -915.5686, 130.9159, 0.0000, -918.5011, 129.1613, 0.0000, 98, 88, 60
L -918.5011, 129.1613, 0.0000, -919.6213, 126.3223, 0.0000, 98, 88, 60
L -919.6213, 126.3223, 0.0000, -918.5011, 123.4833, 0.0000, 98, 88, 60
L -918.5011, 123.4833, 0.0000, -915.5686, 121.7287, 0.0000, 98, 88, 60
L -915.5686, 121.7287, 0.0000, -911.9439, 121.7287, 0.0000, 98, 88, 60
L -911.9439, 121.7287, 0.0000, -909.0114, 123.4833, 0.0000, 98, 88, 60
L -909.0114, 123.4833, 0.0000, -907.8913, 126.3223, 0.0000, 98, 88, 60
L -917.2063, 129.7723, 0.0000, -918.5863, 135.2923, 0.0000, 98, 88, 60
L -910.3063, 129.7723, 0.0000, -908.9263, 135.2923, 0.0000, 98, 88, 60
L -901.8538, 132.5323, 0.0000, -898.5763, 148.4023, 0.0000, 98, 88, 60
L -899.9563, 146.3323, 0.0000, -894.4363, 136.6723, 0.0000, 98, 88, 60
L -894.4363, 136.6723, 0.0000, -897.8863, 134.6023, 0.0000, 98, 88, 60
L -897.8863, 134.6023, 0.0000, -902.0263, 144.2623, 0.0000, 98, 88, 60
L -902.0263, 144.2623, 0.0000, -899.9563, 146.3323, 0.0000, 98, 88, 60
L -919.4488, 150.4723, 0.0000, -919.9663, 160.1323, 0.0000, 98, 88, 60
L -908.0638, 150.4723, 0.0000, -907.5463, 160.1323, 0.0000, 98, 88, 60
L -760.2657, 137.2556, 0.0000, -762.3357, 117.2456, 0.0000, 98, 88, 60
L -762.3357, 117.2456, 0.0000, -737.4957, 117.2456, 0.0000, 98, 88, 60
L -737.4957, 117.2456, 0.0000, -739.5657, 137.2556, 0.0000, 98, 88, 60
L -739.5657, 137.2556, 0.0000, -760.2657, 137.2556, 0.0000, 98, 88, 60
L -744.0507, 113.1056, 0.0000, -745.1708, 115.9446, 0.0000, 98, 88, 60
L -745.1708, 115.9446, 0.0000, -748.1033, 117.6992, 0.0000, 98, 88, 60
L -748.1033, 117.6992, 0.0000, -751.7281, 117.6992, 0.0000, 98, 88, 60
L -751.7281, 117.6992, 0.0000, -754.6606, 115.9446, 0.0000, 98, 88, 60
L -754.6606, 115.9446, 0.0000, -755.7807, 113.1056, 0.0000, 98, 88, 60
L -755.7807, 113.1056, 0.0000, -754.6606, 110.2666, 0.0000, 98, 88, 60
L -754.6606, 110.2666, 0.0000, -751.7281, 108.5120, 0.0000, 98, 88, 60
L -751.7281, 108.5120, 0.0000, -748.1033, 108.5120, 0.0000, 98, 88, 60
L -748.1033, 108.5120, 0.0000, -745.1708, 110.2666, 0.0000, 98, 88, 60
L -745.1708, 110.2666, 0.0000, -744.0507, 113.1056, 0.0000, 98, 88, 60
L -753.3657, 116.5556, 0.0000, -754.7457, 122.0756, 0.0000, 98, 88, 60
L -746.4657, 116.5556, 0.0000, -745.0857, 122.0756, 0.0000, 98, 88, 60
L -738.0132, 119.3156, 0.0000, -734.7357, 135.1856, 0.0000, 98, 88, 60
L -736.1157, 133.1156, 0.0000, -730.5957, 123.4556, 0.0000, 98, 88, 60
L -730.5957, 123.4556, 0.0000, -734.0457, 121.3856, 0.0000, 98, 88, 60
L -734.0457, 121.3856, 0.0000, -738.1857, 131.0456, 0.0000, 98, 88, 60
L -738.1857, 131.0456, 0.0000, -736.1157, 133.1156, 0.0000, 98, 88, 60
L -755.6082, 137.2556, 0.0000, -756.1257, 146.9156, 0.0000, 98, 88, 60
L -744.2232, 137.2556, 0.0000, -743.7057, 146.9156, 0.0000, 98, 88, 60
L -554.6568, 147.5548, 0.0000, -556.7268, 127.5448, 0.0000, 98, 88, 60
L -556.7268, 127.5448, 0.0000, -531.8868, 127.5448, 0.0000, 98, 88, 60
L -531.8868, 127.5448, 0.0000, -533.9568, 147.5548, 0.0000, 98, 88, 60
L -533.9568, 147.5548, 0.0000, -554.6568, 147.5548, 0.0000, 98, 88, 60
L -538.4418, 123.4048, 0.0000, -539.5619, 126.2438, 0.0000, 98, 88, 60
L -539.5619, 126.2438, 0.0000, -542.4944, 127.9984, 0.0000, 98, 88, 60
L -542.4944, 127.9984, 0.0000, -546.1192, 127.9984, 0.0000, 98, 88, 60
L -546.1192, 127.9984, 0.0000, -549.0517, 126.2438, 0.0000, 98, 88, 60
L -549.0517, 126.2438, 0.0000, -550.1718, 123.4048, 0.0000, 98, 88, 60
L -550.1718, 123.4048, 0.0000, -549.0517, 120.5658, 0.0000, 98, 88, 60
L -549.0517, 120.5658, 0.0000, -546.1192, 118.8112, 0.0000, 98, 88, 60
L -546.1192, 118.8112, 0.0000, -542.4944, 118.8112, 0.0000, 98, 88, 60
L -542.4944, 118.8112, 0.0000, -539.5619, 120.5658, 0.0000, 98, 88, 60
L -539.5619, 120.5658, 0.0000, -538.4418, 123.4048, 0.0000, 98, 88, 60
L -547.7568, 126.8548, 0.0000, -549.1368, 132.3748, 0.0000, 98, 88, 60
L -540.8568, 126.8548, 0.0000, -539.4768, 132.3748, 0.0000, 98, 88, 60
L -532.4043, 129.6148, 0.0000, -529.1268, 145.4848, 0.0000, 98, 88, 60
L -530.5068, 143.4148, 0.0000, -524.9868, 133.7548, 0.0000, 98, 88, 60
L -524.9868, 133.7548, 0.0000, -528.4368, 131.6848, 0.0000, 98, 88, 60
L -528.4368, 131.6848, 0.0000, -532.5768, 141.3448, 0.0000, 98, 88, 60
L -532.5768, 141.3448, 0.0000, -530.5068, 143.4148, 0.0000, 98, 88, 60
L -549.9993, 147.5548, 0.0000, -550.5168, 157.2148, 0.0000, 98, 88, 60
L -538.6143, 147.5548, 0.0000, -538.0968, 157.2148, 0.0000, 98, 88, 60
L 207.1873, 263.1788, 0.0000, 205.1173, 243.1688, 0.0000, 98, 88, 60
L 205.1173, 243.1688, 0.0000, 229.9573, 243.1688, 0.0000, 98, 88, 60
L 229.9573, 243.1688, 0.0000, 227.8873, 263.1788, 0.0000, 98, 88, 60
L 227.8873, 263.1788, 0.0000, 207.1873, 263.1788, 0.0000, 98, 88, 60
L 223.4023, 239.0288, 0.0000, 222.2822, 241.8678, 0.0000, 98, 88, 60
L 222.2822, 241.8678, 0.0000, 219.3497, 243.6224, 0.0000, 98, 88, 60
L 219.3497, 243.6224, 0.0000, 215.7249, 243.6224, 0.0000, 98, 88, 60
L 215.7249, 243.6224, 0.0000, 212.7924, 241.8678, 0.0000, 98, 88, 60
L 212.7924, 241.8678, 0.0000, 211.6723, 239.0288, 0.0000, 98, 88, 60
L 211.6723, 239.0288, 0.0000, 212.7924, 236.1898, 0.0000, 98, 88, 60
L 212.7924, 236.1898, 0.0000, 215.7249, 234.4352, 0.0000, 98, 88, 60
L 215.7249, 234.4352, 0.0000, 219.3497, 234.4352, 0.0000, 98, 88, 60
L 219.3497, 234.4352, 0.0000, 222.2822, 236.1898, 0.0000, 98, 88, 60
L 222.2822, 236.1898, 0.0000, 223.4023, 239.0288, 0.0000, 98, 88, 60
L 214.0873, 242.4788, 0.0000, 212.7073, 247.9988, 0.0000, 98, 88, 60
L 220.9873, 242.4788, 0.0000, 222.3673, 247.9988, 0.0000, 98, 88, 60
L 229.4398, 245.2388, 0.0000, 232.7173, 261.1088, 0.0000, 98, 88, 60
L 231.3373, 259.0388, 0.0000, 236.8573, 249.3788, 0.0000, 98, 88, 60
L 236.8573, 249.3788, 0.0000, 233.4073, 247.3088, 0.0000, 98, 88, 60
L 233.4073, 247.3088, 0.0000, 229.2673, 256.9688, 0.0000, 98, 88, 60
L 229.2673, 256.9688, 0.0000, 231.3373, 259.0388, 0.0000, 98, 88, 60
L 211.8448, 263.1788, 0.0000, 211.3273, 272.8388, 0.0000, 98, 88, 60
L 223.2298, 263.1788, 0.0000, 223.7473, 272.8388, 0.0000, 98, 88, 60
L -716.1412, 300.6741, 0.0000, -718.2112, 280.6641, 0.0000, 98, 88, 60
L -718.2112, 280.6641, 0.0000, -693.3712, 280.6641, 0.0000, 98, 88, 60
L -693.3712, 280.6641, 0.0000, -695.4412, 300.6741, 0.0000, 98, 88, 60
L -695.4412, 300.6741, 0.0000, -716.1412, 300.6741, 0.0000, 98, 88, 60
L -699.9262, 276.5241, 0.0000, -701.0463, 279.3631, 0.0000, 98, 88, 60
L -701.0463, 279.3631, 0.0000, -703.9788, 281.1177, 0.0000, 98, 88, 60
L -703.9788, 281.1177, 0.0000, -707.6036, 281.1177, 0.0000, 98, 88, 60
L -707.6036, 281.1177, 0.0000, -710.5361, 279.3631, 0.0000, 98, 88, 60
L -710.5361, 279.3631, 0.0000, -711.6562, 276.5241, 0.0000, 98, 88, 60
L -711.6562, 276.5241, 0.0000, -710.5361, 273.6851, 0.0000, 98, 88, 60
L -710.5361, 273.6851, 0.0000, -707.6036, 271.9305, 0.0000, 98, 88, 60
L -707.6036, 271.9305, 0.0000, -703.9788, 271.9305, 0.0000, 98, 88, 60
L -703.9788, 271.9305, 0.0000, -701.0463, 273.6851, 0.0000, 98, 88, 60
L -701.0463, 273.6851, 0.0000, -699.9262, 276.5241, 0.0000, 98, 88, 60
L -709.2412, 279.9741, 0.0000, -710.6212, 285.4941, 0.0000, 98, 88, 60
L -702.3412, 279.9741, 0.0000, -700.9612, 285.4941, 0.0000, 98, 88, 60
L -693.8887, 282.7341, 0.0000, -690.6112, 298.6041, 0.0000, 98, 88, 60
L -691.9912, 296.5341, 0.0000, -686.4712, 286.8741, 0.0000, 98, 88, 60
L -686.4712, 286.8741, 0.0000, -689.9212, 284.8041, 0.0000, 98, 88, 60
L -689.9212, 284.8041, 0.0000, -694.0612, 294.4641, 0.0000, 98, 88, 60
L -694.0612, 294.4641, 0.0000, -691.9912, 296.5341, 0.0000, 98, 88, 60
L -711.4837, 300.6741, 0.0000, -712.0012, 310.3341, 0.0000, 98, 88, 60
L -700.0987, 300.6741, 0.0000, -699.5812, 310.3341, 0.0000, 98, 88, 60
L 338.6403, -926.8762, 0.0000, 338.6403, -1008.0675, 0.0000, 150, 140, 122
L 358.1287, -926.8762, 0.0000, 358.1287, -1008.0675, 0.0000, 150, 140, 122
L 332.7938, -926.8762, 0.0000, 363.9752, -926.8762, 0.0000, 150, 140, 122
L 387.3613, -926.8762, 0.0000, 387.3613, -994.2341, 0.0000, 150, 140, 122
L 406.8497, -926.8762, 0.0000, 406.8497, -994.2341, 0.0000, 150, 140, 122
L 382.4892, -994.2341, 0.0000, 411.7218, -994.2341, 0.0000, 150, 140, 122
L 381.5148, -926.8762, 0.0000, 412.6962, -926.8762, 0.0000, 150, 140, 122
L 436.0823, -926.8762, 0.0000, 436.0823, -987.6060, 0.0000, 150, 140, 122
L 455.5706, -926.8762, 0.0000, 455.5706, -987.6060, 0.0000, 150, 140, 122
L 431.2102, -987.6060, 0.0000, 460.4427, -987.6060, 0.0000, 150, 140, 122
L 430.2357, -926.8762, 0.0000, 461.4172, -926.8762, 0.0000, 150, 140, 122
L 484.8032, -926.8762, 0.0000, 484.8032, -997.9531, 0.0000, 150, 140, 122
L 504.2916, -926.8762, 0.0000, 504.2916, -997.9531, 0.0000, 150, 140, 122
L 478.9567, -926.8762, 0.0000, 510.1381, -926.8762, 0.0000, 150, 140, 122
L 320.1264, -926.8762, 0.0000, 522.8056, -926.8762, 0.0000, 150, 140, 122
L 502.9731, -923.8762, 0.0000, 512.7173, -923.8762, 0.0000, 150, 140, 122
L 502.9731, -923.8762, 0.0000, 502.9731, -917.8762, 0.0000, 150, 140, 122
L 502.9731, -917.8762, 0.0000, 512.7173, -917.8762, 0.0000, 150, 140, 122
L 485.7490, -923.8762, 0.0000, 495.4932, -923.8762, 0.0000, 150, 140, 122
L 485.7490, -923.8762, 0.0000, 485.7490, -917.8762, 0.0000, 150, 140, 122
L 495.4932, -923.8762, 0.0000, 495.4932, -917.8762, 0.0000, 150, 140, 122
L 485.7490, -917.8762, 0.0000, 495.4932, -917.8762, 0.0000, 150, 140, 122
L -1251.1023, -368.7852, 0.0000, -1251.1023, -426.0059, 0.0000, 150, 140, 122
L -1230.3339, -368.7852, 0.0000, -1230.3339, -426.0059, 0.0000, 150, 140, 122
L -1256.2944, -426.0059, 0.0000, -1225.1417, -426.0059, 0.0000, 150, 140, 122
L -1257.3329, -368.7852, 0.0000, -1224.1033, -368.7852, 0.0000, 150, 140, 122
L -1417.9423, -368.7852, 0.0000, -1201.9503, -368.7852, 0.0000, 150, 140, 122
L -444.2250, 585.6537, 0.0000, -417.0268, 585.6537, 0.0000, 150, 140, 122
L -379.2515, 641.2120, 0.0000, -379.2515, 574.2582, 0.0000, 150, 140, 122
L -361.1194, 641.2120, 0.0000, -361.1194, 574.2582, 0.0000, 150, 140, 122
L -383.7846, 574.2582, 0.0000, -356.5864, 574.2582, 0.0000, 150, 140, 122
L -323.3442, 582.3764, 0.0000, -296.1460, 582.3764, 0.0000, 150, 140, 122
L -460.8461, 547.2386, 0.0000, -341.1741, 547.2386, 0.0000, 150, 140, 122
L -460.8461, 541.6002, 0.0000, -352.0533, 541.6002, 0.0000, 150, 140, 122
L -464.4725, 641.2120, 0.0000, -275.8984, 641.2120, 0.0000, 150, 140, 122
L -1236.3772, -46.4180, 0.0000, -1236.3772, -135.4018, 0.0000, 150, 140, 122
L -1211.4335, -46.4180, 0.0000, -1211.4335, -135.4018, 0.0000, 150, 140, 122
L -1242.6131, -135.4018, 0.0000, -1205.1976, -135.4018, 0.0000, 150, 140, 122
L -1243.8603, -46.4180, 0.0000, -1203.9504, -46.4180, 0.0000, 150, 140, 122
L -1153.2317, -46.4180, 0.0000, -1153.2317, -187.0774, 0.0000, 150, 140, 122
L -1128.2881, -46.4180, 0.0000, -1128.2881, -187.0774, 0.0000, 150, 140, 122
L -1159.4676, -187.0774, 0.0000, -1122.0521, -187.0774, 0.0000, 150, 140, 122
L -1160.7148, -46.4180, 0.0000, -1120.8050, -46.4180, 0.0000, 150, 140, 122
L -1348.6235, -192.6069, 0.0000, -1183.9955, -192.6069, 0.0000, 150, 140, 122
L -1348.6235, -201.3783, 0.0000, -1198.9617, -201.3783, 0.0000, 150, 140, 122
L -1353.6123, -46.4180, 0.0000, -1094.1984, -46.4180, 0.0000, 150, 140, 122
L -1192.5461, -43.4180, 0.0000, -1180.0743, -43.4180, 0.0000, 150, 140, 122
