P -2584.50, 2524.17, 0.0000, 70, 110, 140, 3, N
P -2584.50, 2865.39, 0.0000, 90, 120, 140, 1, S
P -2413.89, 2694.78, 0.0000, 90, 120, 140, 1, E
P -2755.11, 2694.78, 0.0000, 90, 120, 140, 1, W
L 2853.41, -865.93, 0.0000, 2885.84, -484.01, 0.0000, 150, 200, 220
L 2885.84, -484.01, 0.0000, 2850.82, -102.09, 0.0000, 150, 200, 220
L 2850.82, -102.09, 0.0000, 2885.84, 279.84, 0.0000, 150, 200, 220
L 2885.84, 279.84, 0.0000, 2843.11, 661.76, 0.0000, 150, 200, 220
L 2843.11, 661.76, 0.0000, 2885.84, 1043.68, 0.0000, 150, 200, 220
L 2885.84, 1043.68, 0.0000, 2845.07, 1425.60, 0.0000, 150, 200, 220
L 2845.07, 1425.60, 0.0000, 2885.84, 1807.52, 0.0000, 150, 200, 220
L 2885.84, 1807.52, 0.0000, 2837.65, 2189.44, 0.0000, 150, 200, 220
L 2837.65, 2189.44, 0.0000, 2885.84, 2571.36, 0.0000, 150, 200, 220
L 2885.84, 2571.36, 0.0000, 2840.84, 2953.28, 0.0000, 150, 200, 220
L 2885.84, 2953.28, 0.0000, 2503.92, 2924.82, 0.0000, 150, 200, 220
L 2503.92, 2924.82, 0.0000, 2121.99, 2953.28, 0.0000, 150, 200, 220
L 2121.99, 2953.28, 0.0000, 1740.07, 2919.33, 0.0000, 150, 200, 220
L 1740.07, 2919.33, 0.0000, 1358.15, 2953.28, 0.0000, 150, 200, 220
L 1358.15, 2953.28, 0.0000, 976.23, 2911.21, 0.0000, 150, 200, 220
L 976.23, 2911.21, 0.0000, 594.30, 2953.28, 0.0000, 150, 200, 220
L 594.30, 2953.28, 0.0000, 212.38, 2908.61, 0.0000, 150, 200, 220
L 212.38, 2908.61, 0.0000, -169.54, 2953.28, 0.0000, 150, 200, 220
L -169.54, 2953.28, 0.0000, -551.46, 2903.67, 0.0000, 150, 200, 220
L -551.46, 2903.67, 0.0000, -933.39, 2953.28, 0.0000, 150, 200, 220
L -933.39, 2953.28, 0.0000, -1315.31, 2904.56, 0.0000, 150, 200, 220
L -1315.31, 2904.56, 0.0000, -1697.23, 2953.28, 0.0000, 150, 200, 220
L -1697.23, 2953.28, 0.0000, -2079.15, 2926.89, 0.0000, 150, 200, 220
L -2079.15, 2926.89, 0.0000, -2461.08, 2953.28, 0.0000, 150, 200, 220
L -2461.08, 2953.28, 0.0000, -2843.00, 2929.81, 0.0000, 150, 200, 220
L -2843.00, 2953.28, 0.0000, -2804.56, 2571.36, 0.0000, 150, 200, 220
L -2804.56, 2571.36, 0.0000, -2843.00, 2189.44, 0.0000, 150, 200, 220
L -2843.00, 2189.44, 0.0000, -2821.94, 1807.52, 0.0000, 150, 200, 220
L -2821.94, 1807.52, 0.0000, -2843.00, 1425.60, 0.0000, 150, 200, 220
L -2843.00, 1425.60, 0.0000, -2804.36, 1043.68, 0.0000, 150, 200, 220
L -2804.36, 1043.68, 0.0000, -2843.00, 661.76, 0.0000, 150, 200, 220
L -2843.00, 661.76, 0.0000, -2806.25, 279.84, 0.0000, 150, 200, 220
L -2806.25, 279.84, 0.0000, -2843.00, -102.09, 0.0000, 150, 200, 220
L -2843.00, -102.09, 0.0000, -2806.43, -484.01, 0.0000, 150, 200, 220
L -2806.43, -484.01, 0.0000, -2843.00, -865.93, 0.0000, 150, 200, 220
L -2843.00, -865.93, 0.0000, -2806.47, -1247.85, 0.0000, 150, 200, 220
L -2806.47, -1247.85, 0.0000, -2843.00, -1629.77, 0.0000, 150, 200, 220
L -2843.00, -1629.77, 0.0000, -2824.82, -2011.69, 0.0000, 150, 200, 220
L -2824.82, -2011.69, 0.0000, -2843.00, -2393.61, 0.0000, 150, 200, 220
L -2843.00, -2393.61, 0.0000, -2806.57, -2775.53, 0.0000, 150, 200, 220
L -2451.21, 2694.78, 0.0000, -2453.24, 2717.93, 0.0000, 90, 120, 140
L -2453.24, 2717.93, 0.0000, -2459.25, 2740.37, 0.0000, 90, 120, 140
L -2459.25, 2740.37, 0.0000, -2469.07, 2761.42, 0.0000, 90, 120, 140
L -2469.07, 2761.42, 0.0000, -2482.39, 2780.46, 0.0000, 90, 120, 140
L -2482.39, 2780.46, 0.0000, -2498.82, 2796.89, 0.0000, 90, 120, 140
L -2498.82, 2796.89, 0.0000, -2517.86, 2810.21, 0.0000, 90, 120, 140
L -2517.86, 2810.21, 0.0000, -2538.91, 2820.03, 0.0000, 90, 120, 140
L -2538.91, 2820.03, 0.0000, -2561.35, 2826.04, 0.0000, 90, 120, 140
L -2561.35, 2826.04, 0.0000, -2584.50, 2828.07, 0.0000, 90, 120, 140
L -2584.50, 2828.07, 0.0000, -2607.65, 2826.04, 0.0000, 90, 120, 140
L -2607.65, 2826.04, 0.0000, -2630.09, 2820.03, 0.0000, 90, 120, 140
L -2630.09, 2820.03, 0.0000, -2651.14, 2810.21, 0.0000, 90, 120, 140
L -2651.14, 2810.21, 0.0000, -2670.18, 2796.89, 0.0000, 90, 120, 140
L -2670.18, 2796.89, 0.0000, -2686.61, 2780.46, 0.0000, 90, 120, 140
L -2686.61, 2780.46, 0.0000, -2699.93, 2761.42, 0.0000, 90, 120, 140
L -2699.93, 2761.42, 0.0000, -2709.75, 2740.37, 0.0000, 90, 120, 140
L -2709.75, 2740.37, 0.0000, -2715.76, 2717.93, 0.0000, 90, 120, 140
L -2715.76, 2717.93, 0.0000, -2717.79, 2694.78, 0.0000, 90, 120, 140
L -2717.79, 2694.78, 0.0000, -2715.76, 2671.63, 0.0000, 90, 120, 140
L -2715.76, 2671.63, 0.0000, -2709.75, 2649.19, 0.0000, 90, 120, 140
L -2709.75, 2649.19, 0.0000, -2699.93, 2628.14, 0.0000, 90, 120, 140
L -2699.93, 2628.14, 0.0000, -2686.61, 2609.10, 0.0000, 90, 120, 140
L -2686.61, 2609.10, 0.0000, -2670.18, 2592.67, 0.0000, 90, 120, 140
L -2670.18, 2592.67, 0.0000, -2651.14, 2579.35, 0.0000, 90, 120, 140
L -2651.14, 2579.35, 0.0000, -2630.09, 2569.53, 0.0000, 90, 120, 140
L -2630.09, 2569.53, 0.0000, -2607.65, 2563.52, 0.0000, 90, 120, 140
L -2607.65, 2563.52, 0.0000, -2584.50, 2561.49, 0.0000, 90, 120, 140
L -2584.50, 2561.49, 0.0000, -2561.35, 2563.52, 0.0000, 90, 120, 140
L -2561.35, 2563.52, 0.0000, -2538.91, 2569.53, 0.0000, 90, 120, 140
L -2538.91, 2569.53, 0.0000, -2517.86, 2579.35, 0.0000, 90, 120, 140
L -2517.86, 2579.35, 0.0000, -2498.82, 2592.67, 0.0000, 90, 120, 140
L -2498.82, 2592.67, 0.0000, -2482.39, 2609.10, 0.0000, 90, 120, 140
L -2482.39, 2609.10, 0.0000, -2469.07, 2628.14, 0.0000, 90, 120, 140
L -2469.07, 2628.14, 0.0000, -2459.25, 2649.19, 0.0000, 90, 120, 140
L -2459.25, 2649.19, 0.0000, -2453.24, 2671.63, 0.0000, 90, 120, 140
L -2453.24, 2671.63, 0.0000, -2451.21, 2694.78, 0.0000, 90, 120, 140
L -2433.88, 2694.78, 0.0000, -2436.17, 2720.93, 0.0000, 150, 200, 220
L -2436.17, 2720.93, 0.0000, -2442.97, 2746.29, 0.0000, 150, 200, 220
L -2442.97, 2746.29, 0.0000, -2454.06, 2770.09, 0.0000, 150, 200, 220
L -2454.06, 2770.09, 0.0000, -2469.12, 2791.59, 0.0000, 150, 200, 220
L -2469.12, 2791.59, 0.0000, -2487.69, 2810.16, 0.0000, 150, 200, 220
L -2487.69, 2810.16, 0.0000, -2509.19, 2825.22, 0.0000, 150, 200, 220
L -2509.19, 2825.22, 0.0000, -2532.99, 2836.31, 0.0000, 150, 200, 220
L -2532.99, 2836.31, 0.0000, -2558.35, 2843.11, 0.0000, 150, 200, 220
L -2558.35, 2843.11, 0.0000, -2584.50, 2845.40, 0.0000, 150, 200, 220
L -2584.50, 2845.40, 0.0000, -2610.65, 2843.11, 0.0000, 150, 200, 220
L -2610.65, 2843.11, 0.0000, -2636.01, 2836.31, 0.0000, 150, 200, 220
L -2636.01, 2836.31, 0.0000, -2659.81, 2825.22, 0.0000, 150, 200, 220
L -2659.81, 2825.22, 0.0000, -2681.31, 2810.16, 0.0000, 150, 200, 220
L -2681.31, 2810.16, 0.0000, -2699.88, 2791.59, 0.0000, 150, 200, 220
L -2699.88, 2791.59, 0.0000, -2714.94, 2770.09, 0.0000, 150, 200, 220
L -2714.94, 2770.09, 0.0000, -2726.03, 2746.29, 0.0000, 150, 200, 220
L -2726.03, 2746.29, 0.0000, -2732.83, 2720.93, 0.0000, 150, 200, 220
L -2732.83, 2720.93, 0.0000, -2735.12, 2694.78, 0.0000, 150, 200, 220
L -2735.12, 2694.78, 0.0000, -2732.83, 2668.63, 0.0000, 150, 200, 220
L -2732.83, 2668.63, 0.0000, -2726.03, 2643.27, 0.0000, 150, 200, 220
L -2726.03, 2643.27, 0.0000, -2714.94, 2619.47, 0.0000, 150, 200, 220
L -2714.94, 2619.47, 0.0000, -2699.88, 2597.97, 0.0000, 150, 200, 220
L -2699.88, 2597.97, 0.0000, -2681.31, 2579.40, 0.0000, 150, 200, 220
L -2681.31, 2579.40, 0.0000, -2659.81, 2564.34, 0.0000, 150, 200, 220
L -2659.81, 2564.34, 0.0000, -2636.01, 2553.25, 0.0000, 150, 200, 220
L -2636.01, 2553.25, 0.0000, -2610.65, 2546.45, 0.0000, 150, 200, 220
L -2610.65, 2546.45, 0.0000, -2584.50, 2544.16, 0.0000, 150, 200, 220
L -2584.50, 2544.16, 0.0000, -2558.35, 2546.45, 0.0000, 150, 200, 220
L -2558.35, 2546.45, 0.0000, -2532.99, 2553.25, 0.0000, 150, 200, 220
L -2532.99, 2553.25, 0.0000, -2509.19, 2564.34, 0.0000, 150, 200, 220
L -2509.19, 2564.34, 0.0000, -2487.69, 2579.40, 0.0000, 150, 200, 220
L -2487.69, 2579.40, 0.0000, -2469.12, 2597.97, 0.0000, 150, 200, 220
L -2469.12, 2597.97, 0.0000, -2454.06, 2619.47, 0.0000, 150, 200, 220
L -2454.06, 2619.47, 0.0000, -2442.97, 2643.27, 0.0000, 150, 200, 220
L -2442.97, 2643.27, 0.0000, -2436.17, 2668.63, 0.0000, 150, 200, 220
L -2436.17, 2668.63, 0.0000, -2433.88, 2694.78, 0.0000, 150, 200, 220
L -2584.50, 2694.78, 0.0000, -2584.50, 2561.49, 0.0000, 150, 200, 220
L -2584.50, 2694.78, 0.0000, -2527.95, 2638.23, 0.0000, 170, 190, 205
L -2584.50, 2694.78, 0.0000, -2451.21, 2694.78, 0.0000, 150, 200, 220
L -2584.50, 2694.78, 0.0000, -2527.95, 2751.33, 0.0000, 170, 190, 205
L -2584.50, 2694.78, 0.0000, -2584.50, 2828.07, 0.0000, 150, 200, 220
L -2584.50, 2694.78, 0.0000, -2641.05, 2751.33, 0.0000, 170, 190, 205
L -2584.50, 2694.78, 0.0000, -2717.79, 2694.78, 0.0000, 150, 200, 220
L -2584.50, 2694.78, 0.0000, -2641.05, 2638.23, 0.0000, 170, 190, 205
L -2584.50, 2628.14, 0.0000, -2584.50, 2574.82, 0.0000, 70, 110, 140
L -2592.50, 2588.15, 0.0000, -2584.50, 2569.49, 0.0000, 70, 110, 140
L -2576.50, 2588.15, 0.0000, -2584.50, 2569.49, 0.0000, 70, 110, 140
L 2035.1697, -2581.1846, 0.0000, 2044.6056, -2602.5553, 0.0000, 150, 176, 196
L 2044.6056, -2602.5553, 0.0000, 2063.1636, -2619.0539, 0.0000, 150, 176, 196
L 2063.1636, -2619.0539, 0.0000, 2087.8569, -2628.0252, 0.0000, 150, 176, 196
L 2087.8569, -2628.0252, 0.0000, 2114.7112, -2628.0252, 0.0000, 150, 176, 196
L 2114.7112, -2628.0252, 0.0000, 2139.4045, -2619.0539, 0.0000, 150, 176, 196
L 2139.4045, -2619.0539, 0.0000, 2157.9626, -2602.5553, 0.0000, 150, 176, 196
L 2157.9626, -2602.5553, 0.0000, 2167.3985, -2581.1846, 0.0000, 150, 176, 196
L 2167.3985, -2581.1846, 0.0000, 2150.3322, -2576.1301, 0.0000, 150, 176, 196
L 2150.3322, -2576.1301, 0.0000, 2158.2929, -2594.1596, 0.0000, 150, 176, 196
L 2158.2929, -2594.1596, 0.0000, 2173.9495, -2608.0788, 0.0000, 150, 176, 196
L 2173.9495, -2608.0788, 0.0000, 2194.7821, -2615.6475, 0.0000, 150, 176, 196
L 2194.7821, -2615.6475, 0.0000, 2217.4379, -2615.6475, 0.0000, 150, 176, 196
L 2217.4379, -2615.6475, 0.0000, 2238.2706, -2608.0788, 0.0000, 150, 176, 196
L 2238.2706, -2608.0788, 0.0000, 2253.9272, -2594.1596, 0.0000, 150, 176, 196
L 2253.9272, -2594.1596, 0.0000, 2261.8879, -2576.1301, 0.0000, 150, 176, 196
L 2261.8879, -2576.1301, 0.0000, 2260.1108, -2573.7083, 0.0000, 150, 176, 196
L 2260.1108, -2573.7083, 0.0000, 2267.3647, -2590.1369, 0.0000, 150, 176, 196
L 2267.3647, -2590.1369, 0.0000, 2281.6310, -2602.8202, 0.0000, 150, 176, 196
L 2281.6310, -2602.8202, 0.0000, 2300.6139, -2609.7168, 0.0000, 150, 176, 196
L 2300.6139, -2609.7168, 0.0000, 2321.2580, -2609.7168, 0.0000, 150, 176, 196
L 2321.2580, -2609.7168, 0.0000, 2340.2409, -2602.8202, 0.0000, 150, 176, 196
L 2340.2409, -2602.8202, 0.0000, 2354.5073, -2590.1369, 0.0000, 150, 176, 196
L 2354.5073, -2590.1369, 0.0000, 2361.7611, -2573.7083, 0.0000, 150, 176, 196
L 2361.7611, -2573.7083, 0.0000, 2357.2051, -2577.4890, 0.0000, 150, 176, 196
L 2357.2051, -2577.4890, 0.0000, 2365.5624, -2596.4167, 0.0000, 150, 176, 196
L 2365.5624, -2596.4167, 0.0000, 2381.9991, -2611.0294, 0.0000, 150, 176, 196
L 2381.9991, -2611.0294, 0.0000, 2403.8696, -2618.9751, 0.0000, 150, 176, 196
L 2403.8696, -2618.9751, 0.0000, 2427.6542, -2618.9751, 0.0000, 150, 176, 196
L 2427.6542, -2618.9751, 0.0000, 2449.5247, -2611.0294, 0.0000, 150, 176, 196
L 2449.5247, -2611.0294, 0.0000, 2465.9614, -2596.4167, 0.0000, 150, 176, 196
L 2465.9614, -2596.4167, 0.0000, 2474.3187, -2577.4890, 0.0000, 150, 176, 196
L 2101.2841, -2530.2437, 0.0000, 2415.7619, -2530.2437, 0.0000, 150, 176, 196
L -2911.7552, 347.8598, 0.0000, -2898.2099, 317.1822, 0.0000, 150, 176, 196
L -2898.2099, 317.1822, 0.0000, -2871.5698, 293.4984, 0.0000, 150, 176, 196
L -2871.5698, 293.4984, 0.0000, -2836.1225, 280.6201, 0.0000, 150, 176, 196
L -2836.1225, 280.6201, 0.0000, -2797.5731, 280.6201, 0.0000, 150, 176, 196
L -2797.5731, 280.6201, 0.0000, -2762.1258, 293.4984, 0.0000, 150, 176, 196
L -2762.1258, 293.4984, 0.0000, -2735.4858, 317.1822, 0.0000, 150, 176, 196
L -2735.4858, 317.1822, 0.0000, -2721.9405, 347.8598, 0.0000, 150, 176, 196
L -2721.9405, 347.8598, 0.0000, -2680.4417, 358.6249, 0.0000, 150, 176, 196
L -2680.4417, 358.6249, 0.0000, -2670.0384, 335.0634, 0.0000, 150, 176, 196
L -2670.0384, 335.0634, 0.0000, -2649.5778, 316.8733, 0.0000, 150, 176, 196
L -2649.5778, 316.8733, 0.0000, -2622.3530, 306.9823, 0.0000, 150, 176, 196
L -2622.3530, 306.9823, 0.0000, -2592.7456, 306.9823, 0.0000, 150, 176, 196
L -2592.7456, 306.9823, 0.0000, -2565.5208, 316.8733, 0.0000, 150, 176, 196
L -2565.5208, 316.8733, 0.0000, -2545.0602, 335.0634, 0.0000, 150, 176, 196
L -2545.0602, 335.0634, 0.0000, -2534.6569, 358.6249, 0.0000, 150, 176, 196
L -2534.6569, 358.6249, 0.0000, -2508.5567, 340.3301, 0.0000, 150, 176, 196
L -2508.5567, 340.3301, 0.0000, -2492.8137, 304.6750, 0.0000, 150, 176, 196
L -2492.8137, 304.6750, 0.0000, -2461.8513, 277.1485, 0.0000, 150, 176, 196
L -2461.8513, 277.1485, 0.0000, -2420.6528, 262.1808, 0.0000, 150, 176, 196
L -2420.6528, 262.1808, 0.0000, -2375.8487, 262.1808, 0.0000, 150, 176, 196
L -2375.8487, 262.1808, 0.0000, -2334.6502, 277.1485, 0.0000, 150, 176, 196
L -2334.6502, 277.1485, 0.0000, -2303.6878, 304.6750, 0.0000, 150, 176, 196
L -2303.6878, 304.6750, 0.0000, -2287.9448, 340.3301, 0.0000, 150, 176, 196
L -2816.8478, 423.2021, 0.0000, -2398.2508, 423.2021, 0.0000, 150, 176, 196
L -2657.0894, 380.3756, 0.0000, -2593.2526, 380.3756, 0.0000, 122, 150, 176
L -2679.8071, 371.8664, 0.0000, -2598.3804, 371.8664, 0.0000, 122, 150, 176
L -2704.5273, 365.5100, 0.0000, -2575.2110, 365.5100, 0.0000, 122, 150, 176
L 1036.7380, 2709.0184, 0.0000, 1045.0009, 2690.3044, 0.0000, 150, 176, 196
L 1045.0009, 2690.3044, 0.0000, 1061.2519, 2675.8568, 0.0000, 150, 176, 196
L 1061.2519, 2675.8568, 0.0000, 1082.8754, 2668.0008, 0.0000, 150, 176, 196
L 1082.8754, 2668.0008, 0.0000, 1106.3914, 2668.0008, 0.0000, 150, 176, 196
L 1106.3914, 2668.0008, 0.0000, 1128.0149, 2675.8568, 0.0000, 150, 176, 196
L 1128.0149, 2675.8568, 0.0000, 1144.2659, 2690.3044, 0.0000, 150, 176, 196
L 1144.2659, 2690.3044, 0.0000, 1152.5288, 2709.0184, 0.0000, 150, 176, 196
L 1152.5288, 2709.0184, 0.0000, 1114.7168, 2713.3111, 0.0000, 150, 176, 196
L 1114.7168, 2713.3111, 0.0000, 1121.7268, 2697.4348, 0.0000, 150, 176, 196
L 1121.7268, 2697.4348, 0.0000, 1135.5136, 2685.1779, 0.0000, 150, 176, 196
L 1135.5136, 2685.1779, 0.0000, 1153.8584, 2678.5131, 0.0000, 150, 176, 196
L 1153.8584, 2678.5131, 0.0000, 1173.8085, 2678.5131, 0.0000, 150, 176, 196
L 1173.8085, 2678.5131, 0.0000, 1192.1533, 2685.1779, 0.0000, 150, 176, 196
L 1192.1533, 2685.1779, 0.0000, 1205.9401, 2697.4348, 0.0000, 150, 176, 196
L 1205.9401, 2697.4348, 0.0000, 1212.9501, 2713.3111, 0.0000, 150, 176, 196
L 1212.9501, 2713.3111, 0.0000, 1189.7381, 2716.1577, 0.0000, 150, 176, 196
L 1189.7381, 2716.1577, 0.0000, 1195.9173, 2702.1630, 0.0000, 150, 176, 196
L 1195.9173, 2702.1630, 0.0000, 1208.0701, 2691.3588, 0.0000, 150, 176, 196
